,close,open,high,low,adjusted close,volume,WILLR_14,SMI_7_14_5,SMIs_7_14_5,SMIo_7_14_5,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_14_0.015,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9,DMP_14,DMN_14,CFO_14,CMO_14,ER_14,MOM_14,ROC_14,STC_14_14_28_0.5,STCmacd_14_14_28_0.5,STCstoch_14_14_28_0.5,SLOPE_14,BULLP_14,BEARP_14,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,SMA_14,EMA_14,VWAP_D,HMA_14,CMF_20
1999-11-15,73.5,75.63,76.0,73.31,3.675,6437200.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,74.27,,
1999-11-16,78.94,74.25,79.63,73.75,3.947,15238700.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,77.44,,
1999-11-17,76.5,77.94,80.0,75.44,3.825,6657400.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,77.31333333333333,,
1999-11-18,77.94,76.75,78.19,75.25,3.897,5810400.0,-23.209428830462397,0.2044557902065446,0.2044557902065446,0.0,,,89.6912735708763,,,,,,-0.4010410938817436,,,,,0.0,,0.0,,6.403571428571411,3.463571428571413,61.650183543544436,71.78642857142857,81.9226735993127,28.240003659740275,0.8035429496644647,71.78642857142857,71.78642857142859,77.12666666666667,,
1999-11-19,77.94,77.88,78.13,76.06,3.897,5760600.0,-23.209428830462397,0.2044557902065446,0.2044557902065446,0.0,,,84.84047574098555,,,,1.4495080397589166,0.31438324096901654,-1.9443527988562275,24.69410457779316,0.2044557902065446,8.810000000000002,12.744105308838424,0.0,,0.0,0.6292857142857144,5.523095238095223,3.45309523809523,61.92942469464563,72.41571428571429,82.90200387678294,28.961364793545435,0.7634051666373411,72.41571428571429,72.60690476190477,77.37666666666667,,
1999-11-22,80.5,77.88,82.5,76.0,4.025,10708400.0,-11.604714415231198,0.22627832887117813,0.21172996976142247,0.01454835910975566,,,114.70572202133276,,,,1.760408996103397,0.2809155746968328,-0.22431233362902994,32.007334837084976,0.3272811918063317,14.060000000000002,21.161950632149313,0.0,,0.0,1.0042857142857144,8.840682539682533,2.3406825396825326,62.72428390162011,73.41999999999999,84.11571609837986,29.135701711740335,0.8309736316333438,73.41999999999999,73.65931746031747,79.66666666666667,79.62860317460316,
1999-11-23,81.75,80.38,85.63,76.25,4.0875,18332500.0,-15.753146569224509,0.2522767473209264,0.22524556228125714,0.02703118503966928,,,130.42932687998547,,,,1.901274774855645,0.25202272195413755,0.017824377457388272,35.31077865697847,0.36576411197797165,15.939999999999998,24.221242972192673,0.0,,0.0,1.1385714285714283,10.891924867724853,1.5119248677248578,63.95234453209258,74.55857142857143,85.16479832505027,28.45072455992486,0.8390191743784047,74.55857142857143,74.73807513227514,81.21,80.67496031746032,
1999-11-24,87.25,84.25,87.75,83.25,4.3625,14483100.0,-1.9607843137254943,0.3156596929140374,0.2553836058255172,0.06027608708852017,,,189.88395783506067,,,,1.9230858111302183,0.22689129631756336,4.4627097830537155,47.416523501408946,0.5221238938053099,24.189999999999998,38.360291785601014,0.0,,0.0,1.7278571428571428,11.343668218694887,6.843668218694887,65.8559715012002,76.28642857142857,86.71688564165694,27.345511555733975,1.0255556566099449,76.28642857142857,76.40633178130511,86.08333333333333,82.68089682539683,
1999-11-26,93.13,91.06,95.13,90.5,4.6565,11496000.0,-6.323110970597535,0.39888127128489925,0.30321616097864457,0.09566511030625469,,,248.3203217411879,,,,2.4522723716609467,0.2048884169324437,7.584482520593412,56.73766089324707,0.5601033181005366,28.189999999999998,43.40930089313213,0.0,,0.0,2.0135714285714283,16.49384578953557,11.863845789535574,66.60161915965661,78.3,89.99838084034339,29.880921686700866,1.1338484018598887,78.3,78.63615421046443,92.92,85.95905555555557,
1999-11-29,90.44,95.5,96.88,90.13,4.522,18053700.0,-23.958333333333325,0.4104746801344036,0.3389690006972309,0.07150567943717268,,,171.08175054666094,,,,2.3858656930604227,0.1855142256624335,1.4314146711316438,44.14869742071948,0.3113113113113114,12.439999999999998,15.948717948717945,0.0,,0.0,0.8885714285714285,16.669999684264155,9.919999684264155,65.93049387531498,79.18857142857142,92.44664898182786,33.484825686533085,0.9243235313050725,79.18857142857142,80.21000031573584,92.48333333333333,89.11992063492062,0.051181731722987955
1999-11-30,85.06,88.27,88.88,83.81,4.253,13465500.0,-44.18691588785044,0.33980382420044464,0.33924727519830217,0.0005565490021424702,,,71.32482777487648,,,,2.16535946420889,0.7524750265059256,-5.170803802358039,22.889533239082912,0.37352555701179574,14.25,20.124276232170597,0.0,,0.0,1.0178571428571428,8.023333059695588,2.953333059695595,67.50112122788602,80.20642857142857,92.91173591497113,31.681518725715932,0.6910056678415671,80.20642857142857,80.85666694030441,85.91666666666667,90.51273015873015,0.025012852864075456
1999-12-01,85.0,87.25,87.63,81.97,4.25,10663600.0,-45.56962025316456,0.2940539062192774,0.3241828188719606,-0.030128912652683193,,,48.351689943605386,,,,1.9693477757364783,0.8509194694882226,-5.315966386554612,22.672245392246523,0.35116153430578084,13.0,18.055555555555557,0.0,,0.0,0.9285714285714286,6.220888651736175,0.5608886517361782,69.08097459055992,81.135,93.18902540944009,29.71350319699288,0.6603198877021251,81.135,81.40911134826382,84.86666666666666,90.46957142857143,0.05009053350824749
1999-12-02,89.06,86.0,91.31,85.63,4.453,9538700.0,-29.99616417337935,0.2937130710855339,0.31402623627648507,-0.020313165190951166,,,79.92364337254146,,,,2.1212974892594456,0.7753360354120673,-1.4981874177921768,31.498565506680926,0.4006986027944114,16.060000000000002,22.000000000000004,0.0,,0.0,1.1471428571428572,8.880770164838012,3.200770164838005,70.48925594881327,82.28214285714286,94.07502976547245,28.664510910476025,0.7873705647965548,82.28214285714286,82.42922983516199,88.66666666666667,90.37390476190477,0.0796994197387754
1999-12-03,86.56,92.5,93.38,86.06,4.328,11151200.0,-43.784471786168844,0.25976783561203703,0.2959401027216691,-0.03617226710963206,,,68.55200945626486,,,,2.116818873512953,0.7076439860125961,-4.488711381040375,22.24569454443164,0.2859251968503939,11.620000000000005,15.505737923672278,0.0,,0.0,0.8300000000000003,10.400000809526261,3.0800008095262683,71.88079596279297,83.11214285714286,94.34348975149274,27.02696984640346,0.6534925942226772,83.11214285714286,82.97999919047373,88.66666666666667,89.89425396825398,0.06588156390373769
1999-12-06,87.38,86.88,89.88,84.69,4.369,9199200.0,-41.072200605274546,0.24341287230490427,0.2784310259160808,-0.03501815361117655,,,44.077815396569896,,,,1.9348949675301725,0.7645682674064984,-3.192623352843063,24.131409448373002,0.34682658670664673,13.879999999999995,18.884353741496593,0.0,,0.0,0.9914285714285711,6.313334034922761,1.1233340349227632,74.05282417236398,84.10357142857143,94.15431868477887,23.90088098635258,0.6629942773361956,84.10357142857143,83.56666596507723,87.31666666666666,89.17480158730159,0.03938554267203478
1999-12-07,86.06,88.0,88.0,84.38,4.303,6727100.0,-50.0231160425335,0.21369196851537223,0.25685134011584465,-0.043159371600472424,,,21.96791620273002,5.624495118451563,,,1.7709849050676933,0.7260605890289134,-4.502838551176925,19.123086925971183,0.1983286908077997,7.1200000000000045,9.019508487458836,0.0,,0.0,0.5085714285714289,4.100889496933064,0.4808894969330595,74.94473907337726,84.61214285714286,94.27954664090845,22.85110258958412,0.5748834524367609,84.61214285714286,83.89911050306694,86.14666666666666,88.06819841269844,-0.06425396456778529
1999-12-08,88.0,86.81,93.0,86.75,4.4,12867200.0,-41.05409153952843,0.2105163306476098,0.24140633695976638,-0.030890006312156576,,,62.787026696332404,5.4508815243104465,,,2.0409372355979882,0.6653604243185768,-1.8720779220779606,23.977799478321824,0.3248587570621471,11.5,15.032679738562091,0.0,,0.0,0.8214285714285714,8.554104230675321,2.304104230675321,76.75964133516487,85.43357142857143,94.10750152197798,20.305671291428055,0.6479392007885464,85.43357142857143,84.44589576932468,89.25,87.49459523809526,0.0027982944876074074
1999-12-09,103.6,95.25,113.0,93.44,5.18,41364600.0,-25.405405405405425,0.33599457729677656,0.27293575040543644,0.06305882689134013,,,241.29210153330726,6.182170550994144,,,3.5242943335291237,0.6104039312630609,9.992002206287902,49.97921566602783,0.5177562550443908,25.659999999999997,32.92276109828072,0.0,7.473347761986162,0.0,1.8328571428571425,26.00022366658527,6.440223666585268,75.4322876293605,87.26642857142858,99.10056951349665,27.121863781515234,1.190103806796349,87.26642857142858,86.99977633341473,103.34666666666665,90.29076190476191,0.019737416587432575
1999-12-10,106.7,111.4,112.0,104.4,5.335,14929000.0,-17.02702702702702,0.4238533382228743,0.3232416130112491,0.1006117252116252,,,221.86222672216633,6.89165265338481,,,3.2364147285308773,0.5605434979418112,9.172312223858656,53.390755222255265,0.5461450816559061,28.760000000000005,36.90017962535284,0.0,8.226004841997195,0.0,2.0542857142857147,22.373527177707246,14.773527177707251,74.96040894816134,89.32071428571429,103.68101962326723,32.15447940019372,1.1051154660631755,89.32071428571429,89.62647282229275,107.7,95.33060317460318,-0.00012266393102111734
1999-12-13,102.5,106.6,106.6,101.5,5.125,8653700.0,-28.57142857142857,0.41962382112097724,0.3553690157144918,0.06425480540648543,75.77633511265198,,131.26005361930325,7.14403554885007,,,2.9747341069147746,0.749700476590316,3.3736585365853644,39.508126751548424,0.40515653775322297,22.0,27.32919254658385,0.0,8.487334993068202,0.0,1.5714285714285714,15.257056887346266,10.157056887346272,75.93428361655565,90.89214285714286,105.85000209773007,32.913426332343825,0.8880186648420902,90.89214285714286,91.34294311265373,103.53333333333335,99.9819523809524,-0.06088628315391378
1999-12-14,95.63,103.8,104.0,95.0,4.7815,10107900.0,-55.97808572349341,0.33242593260803366,0.34772132134567246,-0.015295388737638804,49.49728492384211,,61.63988190438371,6.86889554596317,,,2.736457814107699,1.2102996440195708,-3.476195455699848,20.32495735252552,0.2316421895861148,13.879999999999995,16.97859327217125,0.0,8.177950034570841,0.0,0.9914285714285711,12.085449302366769,3.0854493023667686,77.6589557277263,91.88357142857144,106.10818712941659,30.9622612175085,0.6316882174611564,91.88357142857144,91.91455069763323,98.21,102.06932539682539,-0.07241192966782355
1999-12-15,96.5,92.88,99.44,91.0,4.825,10133500.0,-53.17434740573639,0.2845793330470335,0.32667399191279284,-0.04209465886575936,21.494695012113926,48.92277168286933,26.97805102683233,6.631818797513546,,,2.519151819676018,1.4318337041820939,-3.0874907475942264,21.79159053695548,0.16729969253029484,9.25,10.601719197707736,0.0,7.909108837856223,0.0,0.6607142857142857,6.914056062051202,-1.5259439379487958,78.38278112455751,92.54428571428572,106.70579030401393,30.60481688399298,0.6396643365346746,92.54428571428572,92.5259439379488,95.64666666666666,102.49919047619046,-0.10823024771903658
1999-12-16,94.88,98.25,98.75,93.5,4.744,7004400.0,-58.39510151466324,0.2353588297478689,0.2962356045244849,-0.06087677477661599,3.4298532273738647,24.807277721109966,24.71465530360669,6.280072579152616,,,2.3206867187185027,1.3190302524665798,-5.568838834015955,17.45593650556394,0.03429355281207133,1.75,1.8790937399334264,0.0,7.515178503607373,0.0,0.125,5.910181920444373,0.6601819204443728,78.45850014379006,92.6692857142857,106.88007128478135,30.669893397710606,0.5777829724735332,92.6692857142857,92.83981807955563,95.71,101.73992063492058,-0.10712119725564416
1999-12-17,94.06,97.19,97.63,93.81,4.703,5955900.0,-61.03770544634224,0.19270900565403626,0.26172673823433534,-0.06901773258029908,2.364778089565183,9.096442109684324,16.71877943115458,5.887189094500997,-0.44183439584582107,6.329023490346818,2.1391918979525797,1.2158723564329228,-6.530785820600933,15.220054325890446,0.07363710333604566,3.6200000000000045,4.002653693056175,0.0,7.07543077639869,0.0,0.2585714285714289,4.627490997718439,0.8074909977184461,78.75705380123482,92.92785714285712,107.09866048447942,30.498504490074836,0.5399463188448027,92.92785714285712,93.00250900228156,95.16666666666667,100.10509523809522,-0.14695818789022763
