,date,4. close,1. open,2. high,3. low,6. volumn,SMA_10,EMA_10,SMA_20,EMA_20,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,HMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,WILLR_14,CCI_20_0.015,MOM_10,BULLP_13,BEARP_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,UO_7_14_28,s_SMA_10,s_EMA_10,s_SMA_20,s_EMA_20,s_SMA_30,s_EMA_30,s_SMA_50,s_EMA_50,s_SMA_100,s_EMA_100,s_SMA_200,s_EMA_200,s_HMA,s_MACD,s_RSI,s_STOCHRSI,s_WILLR,s_MOM,s_ERI,s_CCI,s_BBANDS,s_UO,SELL,NEU,BUY
10,2004-09-02,101.51,99.09,102.37,98.94,15118600.0,104.878,104.16950000000001,,,,,,,,,,,100.02716666666669,,,,,,,,,1.1750000000000114,,,98.49686076993055,102.45800000000001,106.41913923006948,7.73222048072276,0.38033745534572094,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,0
11,2004-09-03,100.01,100.95,101.74,99.32,5152400.0,104.048,103.41322727272728,,,,,,,,,,,99.38503703703704,,,,,,,,,-8.299999999999997,,,99.34634398045083,101.23000000000002,103.11365601954921,3.721537132370231,0.17616168043993763,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3,19,0
12,2004-09-07,101.58,101.01,102.0,99.61,5847500.0,103.266,103.07991322314051,,,,,,,,,,,99.64955555555554,,,,,,,,,-7.820000000000007,-1.9003846153846098,-4.29038461538461,99.37486009598103,101.14400000000002,102.913139904019,3.498259716876898,0.623223719901832,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3,19,0
13,2004-09-08,102.3,100.74,103.03,100.5,4985600.0,103.00900000000001,102.93811081893314,,,,,,,,,,,100.52977777777774,,,,,,,-63.81278538812786,,-2.5700000000000074,-0.6417582417582395,-3.1717582417582406,99.39919671828791,101.13000000000002,102.86080328171214,3.422927482867819,0.8379933503600154,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3,19,0
14,2004-09-09,102.31,102.5,102.71,101.0,4061700.0,102.64000000000001,102.82390885185438,,,,,,,,,,,101.52807407407401,53.28345802161265,,,,,,-76.82255845942227,,-3.6899999999999977,-0.7672213500785006,-2.4772213500784943,99.86536527532508,101.54200000000002,103.21863472467496,3.3023472546826738,0.7290302081596465,,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3,19,0
15,2004-09-10,105.33,101.47,106.56,101.3,8698800.0,102.38200000000002,103.27956178788087,,,,,,,,,,,103.21422222222215,57.84237919931681,,,,,,-56.05226960110043,,-2.5799999999999983,2.8180959856470054,-2.4419040143529998,98.84844942191812,102.30600000000001,105.7635505780819,6.759233237702368,0.9373037981236962,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1,18,4
16,2004-09-13,107.5,106.63,108.41,106.46,7844100.0,102.51700000000001,104.04691419008435,,,,,,,,,,,105.43840740740734,60.80235933660578,,,,,,-32.3854660347551,,1.3499999999999943,4.131225130554569,2.181225130554566,99.29362795326207,103.80400000000002,108.31437204673796,8.690170025698318,0.9097222980389233,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,19,4
17,2004-09-14,111.49,107.44,112.0,106.79,10828900.0,103.465,105.40020251915992,,,,,,,,,,,108.65644444444438,65.58684289020864,,,,,,-3.9050535987749235,,9.47999999999999,6.69105011190392,1.4810501119039259,98.86264127753076,105.78600000000002,112.70935872246928,13.089366688350555,0.9119387878522067,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1,17,5
18,2004-09-15,112.0,110.56,114.23,110.2,10713000.0,104.42800000000003,106.60016569749448,,,,,,,,,,,111.69044444444437,66.15549321569672,,,,,,-14.584695879659929,,9.629999999999995,7.965185810203366,3.9351858102033646,100.37428074529608,107.72600000000003,115.07771925470398,13.648922738621964,0.7906803056485924,,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1,17,5
19,2004-09-16,113.97,112.34,115.8,111.65,9266300.0,105.80000000000003,107.9401355706773,105.28024999999998,105.28024999999998,,,,,,,,,114.2558888888888,68.33229131445795,,,,,,-10.854092526690382,166.92624309615624,13.719999999999999,8.434444980174305,4.284444980174314,103.73198514070779,110.05800000000002,116.38401485929225,11.495783785444452,0.8091994001763744,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1,13,9
20,2004-09-17,117.49,114.42,117.49,113.55,9472500.0,107.39800000000002,109.67647455782688,106.13799999999996,106.44308333333332,,,,,,,,,116.76525925925917,71.81994187630045,,,,,,-0.0,185.29604269076972,15.97999999999999,8.678095697292264,4.738095697292266,105.95819473652253,112.49000000000001,119.02180526347749,11.613130524451027,0.8827425802141893,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,13,7
21,2004-09-20,119.36,116.95,121.6,116.77,10628700.0,109.33300000000001,111.4371155473129,106.69049999999997,107.67326587301586,,,,,,,,,119.16866666666662,73.49028252388517,,,,,,-9.885260370697242,194.09168693145978,19.349999999999994,11.281224883393364,6.451224883393365,108.69787930033887,114.86200000000001,121.02612069966115,10.733089619998154,0.8648533358737815,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,13,7
22,2004-09-21,117.84,120.2,120.42,117.51,7228700.0,110.95900000000002,112.60127635689237,107.11249999999998,108.64152626606197,,,,,,,,,120.47425925925923,69.8652568242359,,,,,,-16.593115622241797,159.9317893382658,16.260000000000005,9.026764185765742,6.116764185765746,110.69662843956505,116.13200000000002,121.56737156043499,9.360678470077106,0.6571189734693408,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1,13,9
23,2004-09-22,118.38,117.45,119.67,116.81,7581200.0,112.56700000000001,113.65195338291194,107.78799999999998,109.56899995500845,,,,,,,,,120.75229629629627,70.42342353369702,,,,,,-14.210061782877315,129.42418315167615,16.08,7.278655016370635,4.418655016370636,113.74540201496399,117.40800000000002,121.07059798503604,6.239094414411333,0.6326926957273497,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,13,7
24,2004-09-23,120.82,118.84,122.63,117.02,8535600.0,114.418,114.95523458601886,108.529,110.64052376881718,,,,,,,,,120.98518518518517,72.8688023774346,,,,,,-7.764907764907774,127.63501938508662,18.50999999999999,9.03456144260339,3.424561442603391,116.37705351996694,118.77800000000002,121.1789464800331,4.042746097817919,0.9252489626448972,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,13,7
25,2004-09-24,119.83,120.97,124.1,119.76,9123400.0,115.86800000000001,115.84155557037907,109.125,111.51571198131077,,,,,,,,,120.99011111111109,70.32808085656423,,,,,,-17.435688035933023,119.10299044029526,14.5,9.61390980794576,5.2739098079457705,117.13729044200531,119.24600000000002,121.35470955799474,3.5367384365005354,0.6384733136400567,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,13,7
26,2004-09-27,118.26,119.56,120.88,117.8,7066100.0,116.944,116.28127273940106,109.7305,112.15802512594784,,,,,,,,,120.46529629629624,66.37557199521709,,,,,,-24.74576271186437,86.24330030859184,10.760000000000005,5.854779835382075,2.774779835382077,116.78537151674252,119.02600000000002,121.26662848325753,3.7649395648976007,0.32906581663945017,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1,15,7
27,2004-09-28,126.86,121.15,127.4,120.21,16929000.0,118.481,118.2046776958736,110.973,113.55821320919091,,,,,,,,,122.147074074074,74.74759356747757,,,,,,-2.0454545454545685,123.70473067640813,15.370000000000005,10.684097001756072,3.49409700175606,114.5074435550174,120.83000000000001,127.15255644498262,10.465209707825224,0.9768640701329929,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,12,7
28,2004-09-29,131.08,126.53,135.02,126.23,30516400.0,120.38899999999998,120.54564538753294,112.4085,115.22695480831558,,,,,,,,,126.02711111111103,77.68384645895553,,,,,,-11.684460260972706,154.35991039575194,19.080000000000013,16.252083144362345,7.462083144362339,113.70478815545249,123.37000000000003,133.03521184454758,15.668658254920222,0.8988531303816915,56.00585102767489,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,13,7
29,2004-09-30,129.6,129.899,132.3,129.0,13758000.0,121.95199999999997,122.19189168070876,113.876,116.59581625514267,110.8375,110.8375,,,,,,,129.88707407407398,74.41578869912409,,,,93.54705791785214,,-18.97759103641461,134.88935979873636,15.629999999999995,11.984642695167722,8.68464269516771,114.78527971560973,125.12600000000002,135.4667202843903,16.528491735355217,0.7163292245102911,54.584088225276176,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,9,10
30,2004-10-01,132.58,130.8,134.24,128.9,15124800.0,123.46099999999997,124.08063864785262,115.42949999999999,118.1181194689386,111.91233333333334,112.24024193548388,,,,,,,133.13970370370362,76.55452513355418,,,,90.43520927152288,,-8.643287283032226,133.62797850368992,15.090000000000018,12.172550881572334,6.832550881572331,117.53045437642687,127.67600000000002,137.82154562357314,15.89264329016124,0.7416824181740201,56.09920359155004,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,10,9
31,2004-10-04,135.06,135.275,136.87,134.03,13022700.0,125.03099999999998,126.07688616642487,117.18199999999997,119.73163190046826,112.804,113.71248439125911,,,,,,,135.4589629629629,78.18865925128017,,,,90.43520927152288,91.47249215363263,-6.786651668541441,147.08882532951955,15.700000000000003,12.94647218420485,10.106472184204847,125.51661452695707,131.036,136.55538547304292,8.424227652008492,0.8645333361525042,54.90893714735164,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,10,9
32,2004-10-05,138.37,134.66,138.53,132.24,14973200.0,127.08399999999997,128.31199777252945,119.02149999999997,121.50671457661414,113.76966666666665,115.30329184988756,,,,,,,137.79899999999986,80.17478842668953,,,,96.88815135367075,92.58618996557216,-0.5952380952380827,143.54342163131338,20.53,12.542690443604158,6.252690443604166,127.1456124152305,133.33800000000002,139.53038758476953,9.288256288184181,0.9063053169004186,63.638778898655055,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,4,9,9
33,2004-10-06,137.08,137.67,138.45,136.0,13381400.0,128.95399999999995,129.9061799957059,120.76049999999995,122.9898846169366,114.84333333333332,116.70824076279804,,,,,,,139.3076666666665,77.22343876776915,8.737995040127956,1.7103997400299846,7.027595300097971,92.87073128734778,93.3980306375138,-5.804643714971931,132.31607557525825,18.700000000000017,10.878020380232115,8.428020380232127,128.23650303499124,134.538,140.83949696500878,9.367609099300966,0.7016981055545478,64.83535927524471,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,9,10
34,2004-10-07,138.85,136.56,139.88,136.55,14115000.0,130.75699999999995,131.53232908739574,122.58749999999995,124.50037179627597,115.93833333333332,118.13674135874655,,,,,,,140.3055185185183,78.39843454945364,8.95325940565671,1.54053128444699,7.412728121209719,88.57977779720494,92.77955347940782,-4.456945045434882,123.92749028247937,18.03,10.696874611627521,7.366874611627537,131.7634498597134,136.388,141.0125501402866,6.7814619178910185,0.7661880534662566,60.639458888721855,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,10,9
35,2004-10-08,137.73,138.73,139.68,137.02,11069500.0,132.54699999999997,132.65917834423288,124.20749999999995,125.76033638710683,116.93233333333333,119.40082256140806,,,,,,,140.22951851851835,75.73599398711099,8.930537647530741,1.2142476210568178,7.716290026473923,77.85744328006815,86.43598412154029,-9.31946250541832,107.96141650558471,17.89999999999999,9.275892524252185,6.615892524252189,134.77547393579496,137.418,140.06052606420505,3.8459678705919793,0.5590344224464334,59.92603897815353,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,11,9
36,2004-10-11,135.26,137.01,138.86,133.85,10472100.0,134.24699999999996,133.1320550089178,125.59549999999994,126.66506625500142,117.90266666666666,120.42399529938173,,,,,,,138.84862962962944,70.08335766528072,8.613926154440222,0.7181089023730385,7.895817252067183,60.609891247080355,75.68237077478447,-20.02600780234073,82.26305928493073,16.999999999999986,7.762193592216164,2.7521935922161447,134.9572033269356,137.458,139.9587966730644,3.6386338708033,0.06054004236445074,59.29407620688366,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,2,12,8
37,2004-10-12,137.4,134.49,137.61,133.4,11665500.0,135.301,133.90804500729638,126.89099999999996,127.68744089738223,119.08233333333332,121.51922140909903,,,,,,,137.73574074074054,72.03107526622954,8.438416566925554,0.4340794518866957,8.004337115038858,45.22892302364364,61.23208585026404,-10.848643919510016,75.2912079144724,10.540000000000006,5.6118802218995825,1.4018802218995745,134.93146146869267,137.26399999999998,139.5965385313073,3.3986165801773334,0.5291527874405146,62.38026392976378,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,3,11,8
38,2004-10-13,140.9,143.24,143.55,140.08,19766200.0,136.283,135.17930955142432,128.33599999999996,128.94577985953632,120.36666666666666,122.76959422141522,,,,,,,138.14474074074053,74.90834989818032,8.483947043181288,0.38368794251394434,8.100259100667344,43.22966919392852,49.6894944882175,-10.291262135922347,108.18305656460814,9.819999999999993,10.28018304734249,6.810183047342491,134.33269703541654,138.02799999999996,141.72330296458338,5.354425137774104,0.8886014255834921,61.70360928408761,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,10,9
39,2004-10-14,142.0,141.02,142.38,138.56,10442100.0,137.523,136.419435087529,129.73749999999998,130.18903892053285,121.75833333333334,124.01026556196908,,,,,,,139.87855555555538,75.75261676784241,8.510685199299814,0.3283408789059763,8.182344320393838,56.92430934666353,48.46096718807856,-6.019417475728197,96.98817286250593,12.400000000000006,7.863014040579259,4.043014040579266,133.74388319226443,138.65799999999996,143.57211680773548,7.088111479662949,0.8400407571447278,61.15765656706318,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,3,11,8
40,2004-10-15,144.11,144.95,145.5,141.95,13194700.0,138.67600000000002,137.81771961706917,131.0685,131.51484473762497,123.17833333333333,125.3070226224872,,,,,,,142.45281481481462,77.3284362118352,8.602965119913463,0.3364966396156994,8.266468480297764,67.19435243618902,55.78277699226036,-5.496243574535334,113.82142420051859,11.530000000000001,9.612583463353644,6.062583463353633,133.55228110928837,139.93399999999997,146.31571889071157,9.121041191864162,0.8271845776596404,62.526624746649354,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,11,9
41,2004-10-18,149.16,143.12,149.2,141.21,14036300.0,140.08600000000004,139.8799524139657,132.55849999999998,133.19533571499403,124.81666666666665,126.84592438877834,,,,,,,146.04825925925908,80.58123237685636,8.980073717318305,0.5708841896164323,8.409189527701873,79.91594078304091,68.01153418863116,-0.17414018284715746,125.95013586786357,14.099999999999994,11.41650011144597,3.426500111445989,134.94026370398072,142.71399999999997,150.48773629601922,10.894146749469924,0.9146011489546457,67.68667674757951,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,11,9
42,2004-10-19,147.94,150.5,152.4,147.35,18109800.0,141.04300000000003,141.3454156114265,134.06349999999998,134.59958945642316,126.362,128.20683249272813,,,,,,,148.81218518518503,77.68157599222427,9.075870211384,0.5333445469457025,8.542525664438298,81.39099941301264,76.16709754408085,-18.978723404255355,138.96547374490953,9.569999999999993,13.16557152409655,8.115571524096538,138.34787426751194,144.82199999999997,151.296125732488,8.940804204455173,0.7408047147086965,63.72443278129756,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,9,10
43,2004-10-20,140.49,147.94,148.99,139.6,22722600.0,141.38400000000004,141.18988550025804,135.16899999999995,135.1605809367638,127.63499999999998,128.99929491255213,,,,,,,148.0532222222221,62.81649010158047,8.453193729966728,-0.07146554757725632,8.524659277543984,57.45954470373337,72.92216163326229,-50.68085106382978,79.27928822595229,3.4099999999999966,9.576204163511335,0.18620416351132008,138.06207217768474,144.73999999999998,151.41792782231522,9.227480754891863,0.1817875160466698,56.90480384535942,-1,-1,1,1,1,1,0,0,0,0,0,0,0.0,-1,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,4,12,6
44,2004-10-21,149.38,144.13,150.13,141.62,29149800.0,142.43700000000004,142.67899722748385,136.59699999999995,136.51481132373868,129.20399999999998,130.3141791117423,,,,,,,147.7775555555555,70.15558681252763,8.578182882930776,0.04281888430943326,8.535363998621342,37.897115177546475,58.91588643143083,-14.980158730158783,114.5106257220386,10.530000000000001,9.292460711581128,0.7824607115811375,139.353200571192,146.21599999999998,153.07879942880797,9.387207184997525,0.7305181750408212,60.56192128704348,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,1,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,9,10
45,2004-10-22,172.43,170.435,180.17,164.08,73710000.0,145.90700000000004,148.08827045885042,139.22699999999995,139.93530548338262,131.44066666666666,133.0313288464686,,,,,,,154.97070370370366,80.75944129920691,10.41709822633075,1.5053873821675268,8.911710844163224,47.10423714047974,47.48696567391986,-16.148549968704327,304.4595657502425,34.70000000000002,34.81925203849809,18.729252038498117,130.3169464129016,151.87999999999997,173.44305358709835,28.394855921909908,0.9765095054138234,65.87125780494506,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,11,9
46,2004-10-25,187.4,176.28,194.43,172.55,65462800.0,151.12100000000004,155.23585764815033,142.68399999999994,144.45575258020332,134.10399999999998,136.53898504992225,,,,,,,170.03122222222223,84.589129666942,12.933318529834082,3.2172861485366866,9.716032381297396,80.43757047381307,55.14630759727976,-11.518925118794037,311.49490477322996,52.140000000000015,43.07221603299837,21.192216032998374,124.3937536867505,159.52799999999996,194.66224631324943,44.04774875037545,0.8966500341504301,65.25231575982505,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,10,9
47,2004-10-26,181.8,186.449,192.64,180.0,44569500.0,155.56100000000004,160.065701712123,145.43099999999995,148.01234757256492,136.44766666666666,139.45905053057243,,,,,,,183.91177777777781,78.30980672669162,14.310604311441153,3.6756575441150066,10.634946767326147,90.38652323037536,72.64277694822272,-20.69474029165983,233.00047970946682,44.400000000000006,36.93332802828431,24.29332802828432,129.6887514553231,166.29999999999995,202.91124854467682,44.030365056737075,0.7116835756241054,59.75658291037848,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,2,10,10
48,2004-10-27,185.97,182.509,189.52,181.77,26686200.0,160.06800000000004,164.77557412810063,148.17549999999994,151.6273620894635,138.91333333333333,142.45975694795484,,,,,,,192.84548148148156,79.52846351911614,15.559240131088359,3.939434691009769,11.61980544007859,82.63877766705995,84.48762379041612,-13.86203506472228,183.91755923401487,45.06999999999999,29.48999545281515,21.73999545281515,147.35965045159955,175.39599999999996,203.43234954840037,31.969200607083874,0.6885766187524819,57.32710922596047,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,3,10,9
49,2004-10-28,193.3,186.63,194.39,185.6,29663900.0,165.19800000000004,169.9618333775369,151.36049999999994,155.59618474760984,141.55766666666665,145.73977262873194,127.04669999999996,127.04669999999996,,,,,197.50055555555568,81.4964645071398,16.944932125044573,4.260101347972787,12.684830777071786,77.90398938608006,83.64309676117178,-1.8515484188104134,163.32503060463887,51.30000000000001,29.60713895955581,20.81713895955582,170.30992285529533,184.17999999999998,198.05007714470463,15.061436795205399,0.8287652947006818,61.06372353300669,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,9,11
50,2004-10-29,190.64,198.87,199.95,190.6,42282600.0,169.85100000000003,173.72150003616653,154.26349999999996,158.9336909621232,143.996,148.6365614913944,128.85279999999997,129.54055490196075,,,,,198.36103703703716,78.54553575323047,17.625289873870145,3.952367277438686,13.672922596431459,78.26488426951266,79.60255044088422,-13.989481592787383,140.67883065685305,46.52999999999997,31.473261965333563,22.12326196533357,179.93164740964502,187.82199999999995,195.71235259035487,8.401947152468747,0.6785725015283051,59.48892792860191,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,9,11
51,2004-11-01,196.03,193.5,197.67,191.27,24425300.0,174.538,177.7775909386817,157.31199999999995,162.46667277525432,146.55166666666668,151.69420268549797,130.60719999999995,132.1479841214917,,,,,199.09262962962976,80.11662840243511,18.38744719988597,3.7716196827636086,14.61582751712236,79.16534909610279,78.44474091723181,-6.385404789053573,121.60791577456716,46.870000000000005,25.25708168457163,18.857081684571654,179.3452599758641,189.54799999999994,199.75074002413578,10.765336510156622,0.8176597651545608,58.4061744630346,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,9,11
52,2004-11-02,194.87,198.73,199.25,193.34,22669900.0,179.231,180.8853016771032,160.13699999999997,165.55270393951582,149.11933333333334,154.479737996111,132.31659999999997,134.6076710186881,,,,,198.9773333333335,78.77956619004321,18.682499837648948,3.25333785642127,15.429161981227677,75.00584987853287,77.47869441471609,-8.27496334907963,107.03171224997025,46.93000000000001,23.628927158204277,17.71892715820428,184.9927835853507,192.16199999999998,199.33121641464925,7.4616380081902465,0.6888630390949432,52.384677345040544,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,2,9,11
