,date,4. close,1. open,2. high,3. low,6. volumn,SMA_10,EMA_10,SMA_20,EMA_20,SMA_30,EMA_30,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,HMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,WILLR_14,CCI_20_0.015,MOM_10,BULLP_13,BEARP_13,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,UO_7_14_28,s_SMA_10,s_EMA_10,s_SMA_20,s_EMA_20,s_SMA_30,s_EMA_30,s_SMA_50,s_EMA_50,s_SMA_100,s_EMA_100,s_SMA_200,s_EMA_200,s_HMA,s_MACD,s_RSI,s_STOCHRSI,s_WILLR,s_MOM,s_ERI,s_CCI,s_BBANDS,s_UO,SELL,NEU,BUY
19,1999-11-29,94.56,94.25,99.75,93.25,4144300.0,92.06800000000003,92.28102303181785,89.61399999999999,89.61399999999999,,,,,,,,,95.48185185185191,69.40355727563076,,,,,,-41.92245557350565,117.82635094110506,3.9399999999999977,8.26596530898999,1.7659653089899905,90.2335130110373,93.548,96.8624869889627,7.086173919191642,0.6526631426477127,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,16,7
20,1999-11-30,97.87,98.12,103.75,97.37,7528400.0,92.91100000000003,93.29720066239642,90.6265,90.4002857142857,,,,,,,,,96.71685185185193,72.54351888142891,,,,,,-35.897435897435884,196.314644048677,8.430000000000007,11.353684550562846,4.973684550562851,91.73287764394642,94.998,98.26312235605359,6.874086519829009,0.939799751252089,,1,1,1,1,0,0,0,0,0,0,0,0,-1.0,0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,14,6
21,1999-12-01,103.06,101.0,104.5,100.06,5522900.0,94.09800000000003,95.07225508741526,91.76699999999998,91.60597278911564,,,,,,,,,99.39344444444453,76.59875711588045,,,,,,-8.406304728546399,231.3890237637836,11.870000000000005,10.580301043339588,6.140301043339591,90.56588429600318,97.048,103.53011570399683,13.358576588897918,0.9637374797470095,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,2,14,6
22,1999-12-02,110.19,103.12,110.62,101.75,5065700.0,96.09200000000003,97.82093598061249,93.20149999999998,93.37588014253319,,,,,,,,,104.48314814814825,80.79525411559881,,,,,,-1.849462365591427,258.12898085667325,19.939999999999998,14.37597232286251,5.505972322862505,88.43051631108435,100.148,111.86548368891565,23.400334882205634,0.928504970290652,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,2,14,6
23,1999-12-03,115.0,112.19,115.56,111.87,5785000.0,98.63000000000002,100.94440216595568,94.7705,95.43532012895861,,,,,,,,,111.06937037037046,83.00890708122085,,,,,,-2.0363636363636446,273.13068969414246,25.379999999999995,16.63654770531072,12.94654770531072,88.98878322595242,104.13600000000001,119.2832167740476,29.09122066153413,0.8586137361754065,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,2,14,6
24,1999-12-06,116.0,114.56,117.31,111.44,4167700.0,100.98600000000003,103.68178359032737,96.155,97.39386106905779,,,,,,,,,116.74940740740749,83.43636774833631,,,,,,-4.478632478632487,213.06558437214264,23.560000000000002,15.947040890266337,10.077040890266332,94.45495651091369,108.42400000000002,122.39304348908635,25.767438000970873,0.7711710363676267,,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,2,13,7
25,1999-12-07,117.81,116.56,118.0,114.0,3973400.0,103.70500000000004,106.25055021026785,97.227,99.33825525295705,,,,,,,,,120.49874074074081,84.21065518346767,,,,,,-0.634602538410146,177.84798476769828,27.189999999999998,14.28746362022828,10.28746362022828,101.78723346138977,112.41200000000003,123.0367665386103,18.903260396773046,0.7540291111519348,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,2,14,6
26,1999-12-08,110.06,116.25,117.87,109.5,3681700.0,105.43000000000004,106.9431774447646,98.249,100.35937380029448,,,,,,,,,119.56940740740747,69.27763940397793,,,,,,-26.519706078824306,117.98145123984285,17.25,13.250683103052822,4.880683103052817,107.52683779048128,113.81200000000004,120.0971622095188,11.044814623271286,0.20151923888951467,,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,17,6
27,1999-12-09,105.25,111.0,111.0,100.87,7635700.0,106.48600000000003,106.63532700026195,98.9395,100.82514772407596,,,,,,,,,114.70337037037041,61.936625072886606,,,,,,-42.585170340681366,55.404824979124406,10.560000000000002,6.290585516902411,-3.8394144830975847,103.67250525870337,112.82400000000003,121.97549474129669,16.222602888209348,0.08618781881489232,,-1,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,4,15,3
28,1999-12-10,103.0,105.31,109.25,99.0,5694300.0,107.28000000000004,105.97435845475978,99.477,101.0322765122592,,,,,,,,,108.23700000000002,58.79794353433553,,,,,,-50.847457627118644,35.08983844179365,7.939999999999998,4.784787585916348,-5.465212414083652,98.84252099255113,110.42400000000002,122.00547900744891,20.976380148244743,0.17948825900279633,57.178108731086716,-1,-1,1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,4,15,3
29,1999-12-13,99.0,102.39,102.5,98.94,4731800.0,107.72400000000005,104.70629328116709,99.896,100.83872636823452,95.65066666666665,95.65066666666665,,,,,,,101.82014814814816,53.59787088940303,,,,0.0,,-64.40677966101696,2.0894215972780104,4.439999999999998,-1.184467783500267,-4.744467783500269,94.08477838508149,107.02400000000003,119.96322161491857,24.180037402673296,0.18993498068119508,49.71081892304527,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,6,12,4
30,1999-12-14,94.87,98.37,99.75,94.75,3891700.0,107.42400000000005,102.91787632095489,100.16749999999999,100.27027623792647,96.22566666666665,95.6003010752688,,,,,,,96.32477777777778,48.79906162611975,,,,0.0,,-87.91334093500568,-32.925926900815725,-3.0,-2.6752581001430826,-7.675258100143083,92.02782936342834,102.436,112.84417063657168,20.32131406257891,0.13653555153030447,43.04995866514885,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,9,11,2
31,1999-12-15,97.0,93.25,97.25,91.06,5562300.0,106.81800000000005,101.841898808054,100.458,99.95882135812394,96.78399999999998,95.69060423170308,,,,,,,93.39737037037037,51.224562093457536,,,,2.283151009484851,0.7610503364949502,-77.9510022271715,-47.99653474101992,-6.060000000000002,-4.400221228694065,-10.590221228694062,92.19644364163814,99.82400000000001,107.45155635836188,15.282009052656417,0.31488173490162796,45.20985360366198,-1,-1,-1,-1,1,1,0,0,0,0,0,0,-1.0,0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,8,11,3
32,1999-12-16,98.31,98.0,98.37,94.0,4141300.0,105.63000000000004,101.19973538840782,100.86099999999999,99.80179075258833,97.34433333333331,95.85959750707707,,,,,,,93.13759259259257,52.70839126717222,,,,5.963047194446079,2.7487327346436436,-73.08834446919079,-35.24333027955911,-11.879999999999995,-2.803046767452045,-7.17304676745205,93.07372287176574,98.436,103.79827712823428,10.894951294717924,0.4882512599603841,46.163998206891044,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,7,12,3
33,1999-12-17,100.0,100.87,102.0,98.5,4419700.0,104.13000000000004,100.98160168142458,101.38,99.82066782377039,97.89033333333332,96.12672024855597,,,,,,,95.07166666666664,54.62612662445916,3.212648731538792,-2.303288430269536,5.515937161808328,11.4481293506639,6.56477585153161,-66.815144766147,-10.384843335068718,-15.0,0.9945313421839614,-2.5054686578160386,94.28539216471533,97.83600000000001,101.38660783528469,7.258284957039698,0.8047365550336091,50.32079246284907,-1,-1,-1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,5,12,5
34,1999-12-20,98.0,99.56,99.62,96.62,2535600.0,102.33000000000004,100.43949228480193,101.65799999999999,99.64727088817321,98.21333333333332,96.24757700671366,,,,,,,97.01214814814811,51.94171655038118,2.7903840215190883,-2.1804425122313917,4.97082653375048,12.123194948189408,9.844790497766462,-74.23904974016334,-35.76611182244992,-18.0,-0.9561159924137428,-3.956115992413743,94.26191997723922,97.63600000000001,101.0100800227608,6.911549065428312,0.5539406293781605,51.242991329843036,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,7,13,2
35,1999-12-21,102.5,98.19,103.06,97.94,2746400.0,100.79900000000005,100.81413005120157,102.252,99.91895937501386,98.41766666666666,96.65095913531277,,,,,,,99.44785185185181,57.0552987365059,2.7867249578681026,-1.7472812607059023,4.534006218574005,16.21498808960227,13.26210412948519,-57.53526354862658,-10.261299667211006,-15.310000000000002,2.209043435073937,-2.9109565649260674,95.30507065141376,99.162,103.01892934858625,7.7790471119708124,0.9327276569408165,56.81262149869665,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,2,12,8
36,1999-12-22,99.94,102.87,104.56,98.75,2920300.0,99.78700000000006,100.65519731461947,102.6085,99.92096324406016,98.76166666666667,96.8631553201313,,,,,,,100.73355555555553,53.56358405027013,2.547884096513414,-1.5888976976484726,4.1367817941618865,15.21480475278229,14.517662596857988,-67.0378619153675,-17.044379980855066,-10.120000000000005,3.8391800872062305,-1.9708199127937718,96.55035001914672,99.75000000000001,102.94964998085331,6.415338307475277,0.5296907476031665,54.85005789085079,1,-1,-1,1,1,1,0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,4,11,7
37,1999-12-23,103.5,101.81,104.25,101.06,2049400.0,99.61200000000005,101.17243416650685,103.049,100.261823887483,99.16366666666666,97.29133884786476,,,,,,,102.20288888888886,57.46221687201201,2.6157109533265412,-1.2168566726682761,3.8325676259948174,20.411314113189505,17.280368985191355,-53.82331106161842,-0.8423474786077397,-1.75,3.1321543604624793,-0.05784563953751842,96.8485705996963,100.78800000000001,104.72742940030372,7.817258801253539,0.8442122861487134,61.32157981069468,1,1,1,1,1,1,0,0,0,0,0,0,-1.0,0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,3,12,7
38,1999-12-27,99.31,104.37,104.44,99.25,1503500.0,99.24300000000005,100.83380977259651,103.2615,100.17117399343701,99.39899999999999,97.42157505122833,,,,,,,102.16744444444443,51.93550631733952,2.3047979670311207,-1.2222157271709575,3.527013694202078,15.591995631258774,17.07270483241019,-69.37639198218262,-29.65140032385111,-3.6899999999999977,3.580418023253557,-1.6095819767464405,96.56420020069754,100.65,104.73579979930247,8.11882722166411,0.33601741815289493,50.40040271363744,1,-1,-1,-1,-1,1,0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,6,11,5
39,1999-12-28,98.19,99.12,99.62,95.0,2210500.0,99.16200000000006,100.35311708666987,103.44300000000001,99.98249075596682,99.65133333333333,97.47115085437488,,,,,,,100.88281481481481,50.536316580385446,1.9455949382579973,-1.2651350047552645,3.210729943013262,13.934856586181532,16.64605544354327,-73.40544572920554,-75.25544577601303,-0.8100000000000023,-0.8582131229255197,-5.478213122925524,96.69910742185593,100.68800000000002,104.6768925781441,7.923273037788194,0.186880512440089,47.83440492233787,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,7,13,2
40,1999-12-29,100.69,96.81,102.19,95.5,2540200.0,99.74400000000006,100.41436852545716,103.58400000000002,100.04987258873189,100.02633333333333,97.6788185411894,,,,,,,99.97322222222222,53.54483657810146,1.8414262412048856,-1.0954429614467012,2.936869202651587,17.821366350213182,15.78273952255116,-51.705115346038134,-50.93952579507914,5.819999999999993,1.6815316089209773,-5.00846839107902,96.75382755175751,100.32600000000001,103.8981724482425,7.121130012643776,0.5509493879808459,53.45571955499771,1,1,-1,1,1,1,0,0,0,0,0,0,-1.0,0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,3,11,8
41,1999-12-30,100.31,102.19,104.12,99.62,1849500.0,100.07500000000005,100.3953924299195,103.44650000000001,100.07464662790028,100.33033333333333,97.8485721836933,,,,,,,99.57303703703705,53.0169875005973,1.708514284924476,-0.9826839341816886,2.6911982191061647,28.930320605901965,20.228847847432224,-49.14788345244639,-25.449450067595738,3.3100000000000023,3.6398842362179806,-0.8601157637820194,96.8476036257217,100.4,103.95239637427831,7.0764868013512,0.4873324946715317,50.93402512499284,1,-1,-1,1,-1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,4,13,5
42,1999-12-31,102.81,100.94,102.87,99.5,1462600.0,100.52500000000005,100.83441198811595,103.07750000000001,100.33515647286215,100.749,98.16866430087438,,,,,,,100.57137037037039,56.084267323042766,1.7843409370133259,-0.7254858256742711,2.509826762687597,54.13394004674429,33.62854233428648,-12.962962962962962,-17.715866402875832,4.5,2.0570436310439817,-1.3129563689560229,97.17949712084734,100.26200000000001,103.34450287915269,6.148895651697892,0.9133005060972386,51.47135706317273,1,1,-1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,3,12,7
43,2000-01-03,111.94,104.87,112.5,101.69,4783900.0,101.71900000000005,102.8536098084585,102.92450000000001,101.4403796659229,101.493,99.05713757178572,,,,,,,104.66807407407411,65.05639914992626,2.5517340013335144,0.03352579091673391,2.5182082104167804,75.4260376486284,52.83009943375822,-2.6119402985074736,86.63729273948876,11.939999999999998,10.09746596946627,-0.7125340305337318,93.17786867935797,102.78800000000001,112.39813132064205,18.698936297314937,0.9761641487844182,63.96898888233908,1,1,1,1,1,1,0,0,0,0,0,0,0.0,1,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,2,11,9
44,2000-01-04,102.5,108.25,110.62,101.19,4574800.0,102.16900000000005,102.7893171160115,102.24950000000001,101.54129588821596,101.82833333333333,99.2792577284447,,,,,,,106.68988888888896,52.99955524031004,2.3708398608284256,-0.1178946796706839,2.4887345404991095,67.0194982521988,65.52649198252384,-46.64179104477613,42.76448869564465,4.5,8.203542259542516,-1.2264577404574908,95.13322126623082,103.65,112.16677873376919,16.43372645203895,0.43248621128078424,54.52705346503214,1,-1,1,1,1,1,0,0,0,0,0,0,1.0,-1,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,3,11,8
45,2000-01-05,104.0,103.75,110.56,103.0,6949300.0,102.31900000000005,103.00944127673668,101.55900000000001,101.77545818457634,102.27433333333333,99.5838217459644,,,,,,,107.08603703703714,54.44429729627465,2.3217536839560324,-0.13358468523446154,2.455338369190494,47.95955726674925,63.468364389192146,-45.945945945945944,85.65721907763323,1.5,7.917321936750724,0.3573219367507221,96.32005005020667,104.31199999999998,112.30394994979329,15.323165023762003,0.4804803582379759,52.15474588176773,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1,13,9
46,2000-01-06,95.0,106.12,107.0,95.0,6856900.0,101.82500000000005,101.55317922642092,100.80600000000001,101.13017645271192,102.34733333333334,99.2880913107409,,,,,,,103.28692592592604,45.42246100822654,1.5388884036832877,-0.7331599724057649,2.2720483760890526,14.62622393341592,43.20175981745465,-100.0,-51.38723368667562,-4.939999999999998,5.449133088643478,-6.550866911356522,92.48348895881357,103.25,114.01651104118643,20.855227198424085,0.11686752707352085,41.80719019105901,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,8,12,2
47,2000-01-07,99.5,96.5,101.0,95.5,4113700.0,101.42500000000004,101.1798739125262,100.51850000000002,100.97492155245364,102.50766666666667,99.3017628390802,,,,,,,99.59811111111124,49.89333784568545,1.2669695840543937,-0.804063033627727,2.0710326176821208,16.561827220436545,26.382536140200568,-74.28571428571429,-53.29919243647782,-4.0,-0.25788592401987387,-5.757885924019874,91.39604288785988,102.58800000000001,113.77995711214014,21.819232487503665,0.36204378871991943,42.22014775033476,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,7,13,2
48,2000-01-10,97.75,102.0,102.25,94.75,4509500.0,101.26900000000005,100.55626047388508,100.25600000000001,100.66778616650568,102.59733333333334,99.20164910752663,,,,,,,96.98014814814827,48.23839932702662,0.8998882343844201,-0.9369155066381605,1.8368037410225806,12.371121717353995,14.519724290402147,-83.09859154929578,-58.35018622161597,-1.5600000000000023,1.4932406365543898,-6.00675936344561,93.2847080499042,99.75000000000001,106.21529195009583,12.96299137863823,0.3453279437775139,43.31142046487948,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1.0,0,0.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,9,10,3
49,2000-01-11,92.75,95.94,99.37,90.5,3942400.0,100.72500000000005,99.13694038772415,99.94350000000001,99.91371129350513,102.537,98.78541368123459,97.36779999999999,97.36779999999999,,,,,94.49188888888902,43.77111538000001,0.2031733509178082,-1.306904312083818,1.5100776630016262,12.371121717353995,13.768023551714839,-89.77272727272727,-143.34160964088903,-5.439999999999998,-0.242936597239094,-9.112936597239099,90.07083445642525,97.80000000000001,105.52916554357478,15.806064506287862,0.1733153164122573,38.886587962739554,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,10,9,3
50,2000-01-12,87.19,95.0,95.5,86.5,8714900.0,99.37500000000004,96.96476940813794,99.55950000000003,98.70192926555227,102.18100000000001,98.03732247599365,97.55919999999998,96.96867058823528,,,,,90.92618518518532,39.401412290102996,-0.7885340176206199,-1.838889344497797,1.050355326877177,4.780732726630841,9.840992053779603,-97.34615384615385,-217.10287266382457,-13.5,-2.338231369062086,-11.338231369062086,85.84535756591882,94.43800000000002,103.03064243408122,18.197425684748083,0.07824382571465405,29.580360846417523,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,10,9,3
51,2000-01-13,96.75,94.48,98.75,92.5,9220400.0,99.01900000000005,96.92572042484014,99.54700000000003,98.51603124026157,101.97066666666667,97.95426941302631,97.88919999999999,96.96009527104958,,,,,90.09959259259273,48.8557096232465,-0.7939054998929436,-1.4754086614160964,0.6815031615231528,12.283898103711124,9.811917515898648,-60.57692307692307,-83.94845398459461,-3.5600000000000023,1.0672302550896404,-5.18276974491036,85.9921427933383,94.78800000000001,103.58385720666172,18.559010015321995,0.6115297778205194,37.89519681819121,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1.0,0,0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,11,9,2
52,2000-01-14,100.44,100.0,102.25,99.37,3485500.0,98.78200000000007,97.56468034759648,99.65350000000004,98.69926636023666,101.64566666666668,98.11463912831493,98.26799999999997,97.09656212316528,,,,,92.71274074074087,51.970494290557745,-0.4947075956915654,-0.9409686057717745,0.44626101008020913,28.61481272488682,15.226481185076258,-46.384615384615394,15.16517716168449,-2.3700000000000045,4.1733402186482635,1.293340218648268,85.75540045333386,94.97600000000001,104.19659954666616,19.41669378930709,0.7962930974469864,41.65486572367929,1,1,1,1,-1,1,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,3,11,8
