,close,open,high,low,adjusted close,volume,WILLR_14,SMI_7_14_5,SMIs_7_14_5,SMIo_7_14_5,STOCHRSIk_14_14_3_3,STOCHRSId_14_14_3_3,CCI_14_0.015,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9,DMP_14,DMN_14,CFO_14,CMO_14,ER_14,MOM_14,ROC_14,STC_14_14_28_0.5,STCmacd_14_14_28_0.5,STCstoch_14_14_28_0.5,SLOPE_14,BULLP_14,BEARP_14,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,SMA_14,EMA_14,VWAP_D,HMA_14,CMF_20
2015-09-21,264.2,263.98,271.57,255.8,17.6133333333333,6120155.0,-21.300578034682093,0.3146778652230831,0.24447314113099522,0.07020472409208789,96.06770838418038,97.25306401869734,135.22466699079655,2.5144773254710344,2.148005000408985,0.3664723250620497,3.003336922604135,2.3201794681507737,0.3212933924515787,22.323351518704765,0.2931835786212237,15.139999999999986,6.078856500441655,1e-08,2.6132988237841914,0.0,1.0814285714285705,17.638834779273537,1.8688347792735556,236.58342252910128,251.82285714285715,267.06229175661304,12.103297362805048,0.9060893061600396,251.82285714285715,253.93116522072646,263.8566666666666,263.52076984126984,0.16639356603110578
2015-09-22,260.94,259.03,262.65,255.87,17.396,3664353.0,-31.85495954450103,0.30397180351704317,0.2643060285930112,0.03966577492403195,88.35234305934989,93.49591994257024,77.18428518678813,2.7435581030968024,1.901668622427802,0.8418894806690003,2.7888128567038395,2.154452363282861,-1.1001981845853692,15.761418459607215,0.5016865302451095,22.310000000000002,9.349201692997529,0.0,2.884214706786821,0.0,1.5935714285714286,7.784323475370371,1.0043234753703985,239.41276046595817,253.41642857142855,267.42009667689894,11.0519023446211,0.7686285968757158,253.41642857142855,254.8656765246296,259.82,264.75350793650796,0.16419976693537236
2015-09-23,261.06,261.95,262.08,257.5838,17.404,2600778.0,-31.495355109379652,0.2970370895617388,0.27521638224925377,0.021820707312485033,84.03724516253207,89.48576553535413,68.40248622723996,2.907402597704163,1.65241049362813,1.2549921040760328,2.589611938367851,2.0005629087626566,-1.4932527826114765,15.940173888556375,0.37630171685899283,13.370000000000005,5.397876377730229,0.0,3.084018421974804,0.0,0.9550000000000003,6.388413678654331,1.8922136786543433,240.2371402581651,254.3714285714286,268.5057168846921,11.113109984594459,0.7366080017730675,254.3714285714286,255.69158632134565,260.24126666666666,265.1063174603175,0.2293120394791686
2015-09-24,263.12,259.53,263.45,256.21,17.5413333333333,3448191.0,-25.32214563979619,0.3055923196828685,0.28534169472712534,0.020250624955743146,80.07897108847291,84.15618643678498,64.99013176074605,3.132241734387094,1.5017997042488487,1.6304420301382452,2.4046396570558617,1.9557941295653252,-1.0757720540330111,19.113360727716962,0.49478432478150625,17.55000000000001,7.146638433033356,0.0,3.349478261843956,0.0,1.2535714285714294,6.767958521500418,-0.472041478499591,241.72437771177093,255.625,269.52562228822904,10.875792499347918,0.769592247188341,255.625,256.68204147849957,260.9266666666667,265.0877857142857,0.2420455354833901
2015-09-25,256.91,266.61,266.91,256.15,17.1273333333333,3773392.0,-53.27034883720923,0.23432318849810677,0.26833552598411914,-0.03401233748601237,60.74762439985252,74.95461355028586,46.597923816511965,2.9137324812621443,1.0266323608991192,1.887100120363025,2.480022538694731,1.8160945488820877,-2.8860579302368277,6.109548576617153,0.3937960042060997,14.980000000000018,6.191873682470144,0.0,3.133152953215699,0.0,1.0700000000000014,10.19756405196705,-0.5624359480329986,245.0531401829427,256.695,268.33685981705725,9.070577780679223,0.5092339198108637,256.695,256.712435948033,259.99,263.69546031746034,0.1378027632600076
2015-09-28,248.43,257.35,259.79,246.61,16.562,4881802.0,-86.21460506706401,0.09320862303726196,0.2099598916685001,-0.11675126863123814,35.28545586688783,58.70401711840444,-64.50144565254811,2.2070894264703895,0.2559914448858913,1.9510979815844982,2.3028780716451074,2.3678020811047933,-5.05229987176612,-8.569276664782736,0.0064548162859984935,0.2600000000000193,0.10476689366161072,0.0,2.383951125304435,0.0,0.018571428571429953,4.181888845038117,-8.99811115496189,245.12546272760912,256.71357142857147,268.3016801295338,9.028045254075424,0.14258311505640528,256.71357142857147,255.6081111549619,251.61,260.1332698412698,0.06384985089517814
2015-09-29,246.65,250.46,254.73,245.46,16.4433333333333,3703154.0,-92.84649776453048,-0.012126005317849338,0.13593125933971698,-0.1480572646575663,5.910396607613652,33.98115895811802,-95.71728744552101,1.5127502894007705,-0.3506781537469823,1.8634284431477528,2.138386780813314,2.280816218168737,-4.309287307057467,-11.341734172945205,0.0546950629235235,-2.259999999999991,-0.9079586999316985,0.0,1.6429266515157792,0.0,-0.16142857142857078,0.31630366569967805,-8.953696334300304,244.48080921423582,256.5521428571429,268.62347650004995,9.410432911198718,0.08984884561776531,256.5521428571429,254.4136963343003,248.9466666666667,255.4060476190476,0.04362608839265785
2015-09-30,248.4,252.0,252.4,242.34,16.56,4879816.0,-79.2678754704071,-0.06463443811240306,0.06907602685567699,-0.13371046496808003,3.4293238988775507,14.875058791126369,-110.31948598423789,1.044327522227377,-0.6552807367363009,1.6996082589636778,1.9856448678980774,2.3407579168709702,-2.2662755923625735,-7.8782796853411545,0.0018761726078795522,-0.07999999999998408,-0.03219575016097235,0.0,1.1425328655252827,0.0,-0.005714285714284577,-1.2118701563936156,-11.271870156393618,244.4597497007684,256.5464285714285,268.6331074420886,9.422605442581618,0.16299970990361898,256.5464285714285,253.61187015639362,247.71333333333334,251.1649841269841,0.10346214816889046
2015-10-01,239.88,247.51,248.5,237.13,15.992,4572964.0,-92.0150987224158,-0.16880664985997218,-0.010218198716206064,-0.15858845114376613,3.4293238988775507,4.256348135122941,-162.5777467830012,0.15322947427611666,-1.237103027750049,1.3903325020261657,1.8438130916196431,2.545703779951616,-3.736392005526592,-20.79597368702498,0.20971659919028376,-10.360000000000014,-4.140025575447575,0.0,0.17984700266373466,0.0,-0.740000000000001,-3.280954135541151,-14.650954135541156,241.24974408404213,255.80642857142857,270.36311305881503,11.381015378448005,-0.04704862859496062,255.80642857142857,251.78095413554115,241.83666666666664,246.5191746031746,0.012881441382207601
2015-10-02,247.57,235.6,247.7,234.93,16.5046666666667,4423982.0,-65.50218340611356,-0.15502128786509303,-0.05848589509916839,-0.09653539276592464,14.630427136242657,7.163024977999277,-121.6521694895886,-0.10765887999860979,-1.1983931056198203,1.0907342256212105,1.7121121565039543,2.5210106528122136,0.49232828810326207,-6.306453292378046,0.10380495012929453,-5.6200000000000045,-2.2196769224692936,0.0,-0.10360616026744651,0.0,-0.40142857142857175,-3.519493584135688,-16.28949358413567,240.28286154578058,255.405,270.5271384542194,11.84169335308191,0.24094272368555578,255.405,251.21949358413568,243.39999999999998,243.59027777777774,0.11764022786379373
