,close,open,high,low,adjusted close,volume,WILLR_3,SMI_2_3_5,SMIs_2_3_5,SMIo_2_3_5,STOCHRSIk_3_6_3_3,STOCHRSId_3_6_3_3,CCI_3_0.015,MACD_3_26_9,MACDh_3_26_9,MACDs_3_26_9,DMP_3,DMN_3,CFO_3,CMO_3,ER_3,MOM_3,ROC_3,STC_3_3_6_0.5,STCmacd_3_3_6_0.5,STCstoch_3_3_6_0.5,SLOPE_3,BULLP_3,BEARP_3,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,SMA_3,EMA_3,VWAP_D,HMA_3,CMF_20
2010-06-29,23.89,19.0,25.0,17.54,1.59266666666667,18766300.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,22.143333333333334,,
2010-06-30,23.83,25.79,30.4192,23.3,1.58866666666667,17187100.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,25.849733333333333,,
2010-07-01,21.96,25.0,25.92,20.27,1.464,8218800.0,-65.68109820485743,-1.0,,,,,-37.42592014971921,,,,,,-1.3737097753491159,,,,,0.0,,0.0,,2.6933333333333316,-2.9566666666666706,21.434659722235683,23.22666666666667,25.018673611097658,15.430599406696215,0.14657875054472191,23.22666666666667,23.22666666666667,22.71666666666667,21.015,
2010-07-02,19.2,23.0,23.1,18.71,1.28,5139800.0,-95.81525637959896,-1.0,,,,,-91.29013354717331,,,,1.140884210526316,1.6957894736842098,-0.772569444444482,-100.0,1.0,-4.690000000000001,-19.631645039765598,0.0,,0.0,-1.5633333333333337,1.8866666666666667,-2.503333333333334,17.85974438486783,21.66333333333333,25.46692228179883,35.115454209559935,0.17618302520214155,21.66333333333333,21.213333333333335,20.33666666666667,17.508333333333333,
2010-07-06,16.11,20.0,20.0,15.83,1.074,6866900.0,-97.22497522299307,-1.0,-1.0,0.0,,,-100.00000000000001,,,,0.6669784615384617,2.187692307692308,-0.34140285536928994,-100.0,1.0,-7.719999999999999,-32.39613932018464,0.0,,0.0,-2.573333333333333,1.3383333333333312,-2.8316666666666688,14.310962439988566,19.09,23.869037560011435,50.06849198545243,0.18822174312510828,19.09,18.66166666666667,17.313333333333333,14.105,
2010-07-07,15.8,16.4,16.63,14.98,1.05333333333333,6921700.0,-89.90147783251231,-1.0,-1.0,0.0,,,-79.97353330392593,,,,0.4109345971563983,1.6741706161137444,2.9324894514766893,-99.99999999999999,1.0,-6.16,-28.051001821493625,0.0,-2.900833333333331,0.0,-2.0533333333333332,-0.6008333333333375,-2.250833333333336,13.966798772295814,17.036666666666665,20.106534561037517,36.03836307224635,0.2985798234291592,17.036666666666665,17.230833333333337,15.803333333333333,15.129999999999999,
2010-07-08,17.46,16.14,17.52,15.57,1.164,7711400.0,-50.597609561752975,-0.2944961213617782,-0.7648320404539262,0.47033591909214795,,,22.8161668839637,,,,0.5859915789473689,1.0624060150375945,1.8804887361588787,-25.141966373455062,0.34387351778656106,-1.7399999999999984,-9.062499999999991,0.0,-2.022916666666667,0.0,-0.5799999999999995,0.17458333333333087,-1.7754166666666684,15.015340117191403,16.456666666666667,17.89799321614193,17.51662810786223,0.8480589924950083,16.456666666666667,17.34541666666667,16.85,18.238333333333333,
2010-07-09,17.4,17.58,17.9,16.55,1.16,4050600.0,-17.12328767123289,-0.12313544617845229,-0.5509331756954349,0.4277977295169826,,,75.7255936675461,,,,0.5130591549295774,0.6862554638173874,-1.6475095785439515,-26.630835129457388,0.6354679802955657,1.2899999999999991,8.00744878957169,0.0,-1.4332440476190484,0.0,0.4299999999999997,0.5272916666666632,-0.8227083333333347,15.34910727305323,16.886666666666667,18.424226060280105,18.210336284407077,0.6669312208248879,16.886666666666667,17.372708333333335,17.283333333333335,17.646666666666665,
2010-07-12,17.05,17.95,18.07,17.0,1.13666666666667,2202500.0,-40.79999999999998,-0.20172412328407147,-0.4345301582249804,0.23280603494090896,,,64.1114982578397,,,,0.3940630610626493,0.44821570182394954,-0.2834799608993913,-37.5066084925665,0.6038647342995168,1.25,7.911392405063291,0.0,-1.0928975340136091,0.0,0.4166666666666667,0.858645833333334,-0.2113541666666663,16.94173195673809,17.303333333333335,17.66493470992858,4.179557425489262,0.14970634830173862,17.303333333333335,17.211354166666666,17.373333333333335,16.865,
2010-07-13,18.14,17.3938,18.64,16.9,1.20933333333333,2680100.0,-23.923444976076556,0.3283168375353273,-0.1802478263048779,0.5085646638402053,,,100.0,,,,0.45427495696625164,0.29482030149705307,1.3230429988975339,18.753529212871832,0.45333333333333314,0.6799999999999997,3.8946162657502845,0.0,-0.5816455600097186,0.0,0.22666666666666657,0.9643229166666671,-0.7756770833333348,16.621227934701622,17.53,18.43877206529838,10.368192416410485,0.8356177105860515,17.53,17.675677083333333,17.893333333333334,18.62666666666667,
