symbol,output_size,window_size,data_mode,n_estimators,criterion,min_samples_leaf,max_depth,max_string_lenght:,train_score,val_score,test_score,balance_score
AAPL,7,7,1,5,entropy,5,10,0,0.8627450980392157,0.7272727272727273,0.48214285714285715,0.6666666666666666
AAPL,7,7,1,10,gini,5,1,0,0.7941176470588235,0.7045454545454546,0.5892857142857143,0.6666666666666666
AAPL,7,7,1,10,gini,5,2,0,0.8431372549019608,0.6590909090909091,0.5178571428571429,0.6388888888888888
AAPL,7,7,1,10,gini,5,3,0,0.9117647058823529,0.7272727272727273,0.48214285714285715,0.75
AAPL,7,7,1,10,gini,5,4,0,0.9411764705882353,0.75,0.6071428571428571,0.7222222222222222
AAPL,7,7,1,10,gini,5,5,0,0.9313725490196079,0.7954545454545454,0.48214285714285715,0.6944444444444444
AAPL,7,7,1,10,gini,5,6,0,0.9313725490196079,0.7727272727272727,0.44642857142857145,0.6111111111111112
AAPL,7,7,1,10,gini,5,7,0,0.9313725490196079,0.75,0.6428571428571429,0.7777777777777778
AAPL,7,7,1,10,gini,5,8,0,0.9411764705882353,0.6818181818181818,0.48214285714285715,0.6388888888888888
AAPL,7,7,1,10,gini,5,9,0,0.9019607843137255,0.7272727272727273,0.5357142857142857,0.7222222222222222
AAPL,7,7,1,10,gini,5,10,0,0.9411764705882353,0.7727272727272727,0.5535714285714286,0.75
AAPL,7,7,1,10,entropy,5,1,0,0.7549019607843137,0.6590909090909091,0.5892857142857143,0.8611111111111112
AAPL,7,7,1,10,entropy,5,2,0,0.8725490196078431,0.7045454545454546,0.5178571428571429,0.6666666666666666
AAPL,7,7,1,10,entropy,5,3,0,0.9313725490196079,0.7272727272727273,0.5,0.6944444444444444
AAPL,7,7,1,10,entropy,5,4,0,0.8921568627450981,0.7045454545454546,0.6607142857142857,0.8055555555555556
AAPL,7,7,1,10,entropy,5,5,0,0.9313725490196079,0.6590909090909091,0.44642857142857145,0.6111111111111112
AAPL,7,7,1,10,entropy,5,6,0,0.9117647058823529,0.6818181818181818,0.4642857142857143,0.6111111111111112
AAPL,7,7,1,10,entropy,5,7,0,0.9313725490196079,0.7954545454545454,0.5,0.5833333333333334
AAPL,7,7,1,10,entropy,5,8,0,0.9215686274509803,0.7045454545454546,0.5178571428571429,0.75
AAPL,7,7,1,10,entropy,5,9,0,0.9411764705882353,0.75,0.5178571428571429,0.5833333333333334
AAPL,7,7,1,10,entropy,5,10,0,0.9117647058823529,0.6818181818181818,0.5714285714285714,0.6666666666666666
AAPL,7,7,1,100,gini,5,1,0,0.7745098039215687,0.6590909090909091,0.5535714285714286,0.8333333333333334
AAPL,7,7,1,100,gini,5,2,0,0.8627450980392157,0.7272727272727273,0.5178571428571429,0.75
AAPL,7,7,1,100,gini,5,3,0,0.9215686274509803,0.7045454545454546,0.5178571428571429,0.6666666666666666
AAPL,7,7,1,100,gini,5,4,0,0.9607843137254902,0.7272727272727273,0.5357142857142857,0.8055555555555556
AAPL,7,7,1,100,gini,5,5,0,0.9607843137254902,0.7272727272727273,0.5892857142857143,0.8055555555555556
AAPL,7,7,1,100,gini,5,6,0,0.9215686274509803,0.75,0.5535714285714286,0.7222222222222222
AAPL,7,7,1,100,gini,5,7,0,0.9411764705882353,0.7272727272727273,0.5892857142857143,0.7222222222222222
AAPL,7,7,1,100,gini,5,8,0,0.9411764705882353,0.7727272727272727,0.5535714285714286,0.8333333333333334
AAPL,7,7,1,100,gini,5,9,0,0.9411764705882353,0.7045454545454546,0.5357142857142857,0.75
AAPL,7,7,1,100,gini,5,10,0,0.9313725490196079,0.7045454545454546,0.5178571428571429,0.7777777777777778
AAPL,7,7,1,100,entropy,5,1,0,0.7941176470588235,0.6590909090909091,0.5714285714285714,0.8611111111111112
AAPL,7,7,1,100,entropy,5,2,0,0.8823529411764706,0.7272727272727273,0.5178571428571429,0.6388888888888888
AAPL,7,7,1,100,entropy,5,3,0,0.9215686274509803,0.7954545454545454,0.5178571428571429,0.6944444444444444
AAPL,7,7,1,100,entropy,5,4,0,0.9607843137254902,0.8181818181818182,0.5178571428571429,0.7222222222222222
AAPL,7,7,1,100,entropy,5,5,0,0.9509803921568627,0.7045454545454546,0.5357142857142857,0.8055555555555556
AAPL,7,7,1,100,entropy,5,6,0,0.9509803921568627,0.75,0.5535714285714286,0.8888888888888888
AAPL,7,7,1,100,entropy,5,7,0,0.9509803921568627,0.7045454545454546,0.5178571428571429,0.6944444444444444
AAPL,7,7,1,100,entropy,5,8,0,0.9705882352941176,0.75,0.5892857142857143,0.8055555555555556
AAPL,7,7,1,100,entropy,5,9,0,0.9705882352941176,0.7727272727272727,0.5535714285714286,0.75
AAPL,7,7,1,100,entropy,5,10,0,0.9803921568627451,0.75,0.5,0.7222222222222222
AAPL,14,7,1,5,gini,5,1,0,0.7745098039215687,0.7272727272727273,0.4489795918367347,0.6785714285714286
AAPL,14,7,1,5,gini,5,2,0,0.8333333333333334,0.7045454545454546,0.42857142857142855,0.5
AAPL,14,7,1,5,gini,5,3,0,0.9411764705882353,0.7954545454545454,0.5102040816326531,0.6071428571428571
AAPL,14,7,1,5,gini,5,4,0,0.8823529411764706,0.7954545454545454,0.6938775510204082,0.75
AAPL,14,7,1,5,gini,5,5,0,0.9019607843137255,0.8181818181818182,0.4897959183673469,0.6785714285714286
AAPL,14,7,1,5,gini,5,6,0,0.9117647058823529,0.8181818181818182,0.4489795918367347,0.5714285714285714
AAPL,14,7,1,5,gini,5,7,0,0.9411764705882353,0.8181818181818182,0.42857142857142855,0.42857142857142855
AAPL,14,7,1,5,gini,5,8,0,0.8823529411764706,0.8409090909090909,0.30612244897959184,0.5
AAPL,14,7,1,5,gini,5,9,0,0.9019607843137255,0.7727272727272727,0.4897959183673469,0.6785714285714286
AAPL,14,7,1,5,gini,5,10,0,0.9117647058823529,0.75,0.42857142857142855,0.6428571428571429
AAPL,14,7,1,5,entropy,5,1,0,0.803921568627451,0.7272727272727273,0.46938775510204084,0.7142857142857143
AAPL,14,7,1,5,entropy,5,2,0,0.8333333333333334,0.8409090909090909,0.3877551020408163,0.5714285714285714
AAPL,14,7,1,5,entropy,5,3,0,0.8823529411764706,0.7954545454545454,0.46938775510204084,0.7142857142857143
AAPL,14,7,1,5,entropy,5,4,0,0.9019607843137255,0.7954545454545454,0.5714285714285714,0.7857142857142857
AAPL,14,7,1,5,entropy,5,5,0,0.9117647058823529,0.8409090909090909,0.5714285714285714,0.6428571428571429
AAPL,14,7,1,5,entropy,5,6,0,0.9313725490196079,0.8409090909090909,0.3673469387755102,0.4642857142857143
AAPL,14,7,1,5,entropy,5,7,0,0.9509803921568627,0.7954545454545454,0.5714285714285714,0.7142857142857143
AAPL,14,7,1,5,entropy,5,8,0,0.8921568627450981,0.8181818181818182,0.5306122448979592,0.5714285714285714
AAPL,14,7,1,5,entropy,5,9,0,0.8529411764705882,0.75,0.42857142857142855,0.6071428571428571
AAPL,14,7,1,5,entropy,5,10,0,0.9019607843137255,0.8636363636363636,0.3469387755102041,0.5714285714285714
AAPL,14,7,1,10,gini,5,1,0,0.7843137254901961,0.7272727272727273,0.5918367346938775,0.8928571428571429
AAPL,14,7,1,10,gini,5,2,0,0.8725490196078431,0.8409090909090909,0.46938775510204084,0.6785714285714286
AAPL,14,7,1,10,gini,5,3,0,0.8823529411764706,0.8863636363636364,0.5102040816326531,0.6071428571428571
AAPL,14,7,1,10,gini,5,4,0,0.9117647058823529,0.8409090909090909,0.5510204081632653,0.5714285714285714
AAPL,14,7,1,10,gini,5,5,0,0.9411764705882353,0.8181818181818182,0.5102040816326531,0.6428571428571429
AAPL,14,7,1,10,gini,5,6,0,0.9117647058823529,0.7954545454545454,0.5918367346938775,0.75
AAPL,14,7,1,10,gini,5,7,0,0.9803921568627451,0.8409090909090909,0.46938775510204084,0.6071428571428571
AAPL,14,7,1,10,gini,5,8,0,0.9411764705882353,0.8636363636363636,0.46938775510204084,0.75
AAPL,14,7,1,10,gini,5,9,0,0.9313725490196079,0.8181818181818182,0.40816326530612246,0.5357142857142857
AAPL,14,7,1,10,gini,5,10,0,0.9215686274509803,0.8636363636363636,0.46938775510204084,0.6428571428571429
AAPL,14,7,1,10,entropy,5,1,0,0.7352941176470589,0.6363636363636364,0.5918367346938775,0.7857142857142857
AAPL,14,7,1,10,entropy,5,2,0,0.8823529411764706,0.8181818181818182,0.42857142857142855,0.5
AAPL,14,7,1,10,entropy,5,3,0,0.9117647058823529,0.7727272727272727,0.5306122448979592,0.75
AAPL,14,7,1,10,entropy,5,4,0,0.8921568627450981,0.8636363636363636,0.46938775510204084,0.75
AAPL,14,7,1,10,entropy,5,5,0,0.9509803921568627,0.7954545454545454,0.5510204081632653,0.6785714285714286
AAPL,14,7,1,10,entropy,5,6,0,0.9509803921568627,0.75,0.5306122448979592,0.75
AAPL,14,7,1,10,entropy,5,7,0,0.9705882352941176,0.8636363636363636,0.42857142857142855,0.6428571428571429
AAPL,14,7,1,10,entropy,5,8,0,0.9411764705882353,0.8409090909090909,0.42857142857142855,0.6071428571428571
AAPL,14,7,1,10,entropy,5,9,0,0.9509803921568627,0.8636363636363636,0.3877551020408163,0.6785714285714286
AAPL,14,7,1,10,entropy,5,10,0,0.9607843137254902,0.8636363636363636,0.46938775510204084,0.6428571428571429
AAPL,14,7,1,100,gini,5,1,0,0.7745098039215687,0.6818181818181818,0.5918367346938775,0.8214285714285714
AAPL,14,7,1,100,gini,5,2,0,0.9019607843137255,0.8409090909090909,0.46938775510204084,0.7142857142857143
AAPL,14,7,1,100,gini,5,3,0,0.9509803921568627,0.8409090909090909,0.46938775510204084,0.7857142857142857
AAPL,14,7,1,100,gini,5,4,0,0.9411764705882353,0.8409090909090909,0.42857142857142855,0.75
AAPL,14,7,1,100,gini,5,5,0,0.9607843137254902,0.8181818181818182,0.40816326530612246,0.6785714285714286
AAPL,14,7,1,100,gini,5,6,0,0.9509803921568627,0.8181818181818182,0.4897959183673469,0.75
AAPL,14,7,1,100,gini,5,7,0,0.9509803921568627,0.7954545454545454,0.46938775510204084,0.6785714285714286
AAPL,14,7,1,100,gini,5,8,0,0.9509803921568627,0.8636363636363636,0.4489795918367347,0.75
AAPL,14,7,1,100,gini,5,9,0,0.9215686274509803,0.8181818181818182,0.4897959183673469,0.7142857142857143
AAPL,14,7,1,100,gini,5,10,0,0.9509803921568627,0.8409090909090909,0.46938775510204084,0.75
AAPL,14,7,1,100,entropy,5,1,0,0.7843137254901961,0.7045454545454546,0.5306122448979592,0.8214285714285714
AAPL,14,7,1,100,entropy,5,2,0,0.9117647058823529,0.8636363636363636,0.42857142857142855,0.6428571428571429
AAPL,14,7,1,100,entropy,5,3,0,0.9509803921568627,0.8409090909090909,0.46938775510204084,0.6785714285714286
AAPL,14,7,1,100,entropy,5,4,0,0.9411764705882353,0.8181818181818182,0.5102040816326531,0.75
AAPL,14,7,1,100,entropy,5,5,0,0.9509803921568627,0.8181818181818182,0.4897959183673469,0.7142857142857143
AAPL,14,7,1,100,entropy,5,6,0,0.9509803921568627,0.8181818181818182,0.4897959183673469,0.75
AAPL,14,7,1,100,entropy,5,7,0,0.9509803921568627,0.8409090909090909,0.4489795918367347,0.6785714285714286
AAPL,14,7,1,100,entropy,5,8,0,0.9705882352941176,0.8409090909090909,0.4897959183673469,0.6785714285714286
AAPL,14,7,1,100,entropy,5,9,0,0.9509803921568627,0.8181818181818182,0.4897959183673469,0.75
AAPL,14,7,1,100,entropy,5,10,0,0.9607843137254902,0.8409090909090909,0.46938775510204084,0.6785714285714286
AAPL,3,14,1,5,gini,5,1,0,0.6862745098039216,0.5681818181818182,0.6333333333333333,0.7307692307692307
AAPL,3,14,1,5,gini,5,2,0,0.7352941176470589,0.6136363636363636,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,5,gini,5,3,0,0.7843137254901961,0.6590909090909091,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,5,gini,5,4,0,0.8235294117647058,0.7045454545454546,0.5,0.5769230769230769
AAPL,3,14,1,5,gini,5,5,0,0.8529411764705882,0.7272727272727273,0.55,0.6153846153846154
AAPL,3,14,1,5,gini,5,6,0,0.8333333333333334,0.7045454545454546,0.43333333333333335,0.5
AAPL,3,14,1,5,gini,5,7,0,0.803921568627451,0.6136363636363636,0.5333333333333333,0.6153846153846154
AAPL,3,14,1,5,gini,5,8,0,0.8333333333333334,0.6363636363636364,0.5,0.5769230769230769
AAPL,3,14,1,5,gini,5,9,0,0.8725490196078431,0.6136363636363636,0.5,0.5961538461538461
AAPL,3,14,1,5,gini,5,10,0,0.8823529411764706,0.5909090909090909,0.45,0.5192307692307693
AAPL,3,14,1,5,entropy,5,1,0,0.7549019607843137,0.6363636363636364,0.6,0.6923076923076923
AAPL,3,14,1,5,entropy,5,2,0,0.7843137254901961,0.6590909090909091,0.43333333333333335,0.5
AAPL,3,14,1,5,entropy,5,3,0,0.8725490196078431,0.7045454545454546,0.5833333333333334,0.6730769230769231
AAPL,3,14,1,5,entropy,5,4,0,0.8235294117647058,0.6818181818181818,0.4166666666666667,0.4807692307692308
AAPL,3,14,1,5,entropy,5,5,0,0.8137254901960784,0.7272727272727273,0.55,0.6153846153846154
AAPL,3,14,1,5,entropy,5,6,0,0.8823529411764706,0.7727272727272727,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,5,entropy,5,7,0,0.8431372549019608,0.7272727272727273,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,5,entropy,5,8,0,0.8529411764705882,0.7272727272727273,0.3,0.34615384615384615
AAPL,3,14,1,5,entropy,5,9,0,0.8431372549019608,0.75,0.5333333333333333,0.5961538461538461
AAPL,3,14,1,5,entropy,5,10,0,0.9117647058823529,0.7045454545454546,0.38333333333333336,0.4423076923076923
AAPL,3,14,1,10,gini,5,1,0,0.6862745098039216,0.5454545454545454,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,10,gini,5,2,0,0.7450980392156863,0.6136363636363636,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,10,gini,5,3,0,0.8431372549019608,0.6818181818181818,0.5,0.5769230769230769
AAPL,3,14,1,10,gini,5,4,0,0.9019607843137255,0.6818181818181818,0.5333333333333333,0.6153846153846154
AAPL,3,14,1,10,gini,5,5,0,0.8921568627450981,0.6363636363636364,0.4666666666666667,0.5961538461538461
AAPL,3,14,1,10,gini,5,6,0,0.8921568627450981,0.6818181818181818,0.43333333333333335,0.5
AAPL,3,14,1,10,gini,5,7,0,0.8725490196078431,0.6818181818181818,0.4666666666666667,0.5576923076923077
AAPL,3,14,1,10,gini,5,8,0,0.8921568627450981,0.6136363636363636,0.45,0.5192307692307693
AAPL,3,14,1,10,gini,5,9,0,0.9117647058823529,0.6818181818181818,0.43333333333333335,0.5
AAPL,3,14,1,10,gini,5,10,0,0.9117647058823529,0.7045454545454546,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,10,entropy,5,1,0,0.696078431372549,0.6363636363636364,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,10,entropy,5,2,0,0.7156862745098039,0.5454545454545454,0.6,0.6923076923076923
AAPL,3,14,1,10,entropy,5,3,0,0.8137254901960784,0.6590909090909091,0.5666666666666667,0.6538461538461539
AAPL,3,14,1,10,entropy,5,4,0,0.8921568627450981,0.6818181818181818,0.5166666666666667,0.5961538461538461
AAPL,3,14,1,10,entropy,5,5,0,0.9313725490196079,0.6590909090909091,0.5,0.5576923076923077
AAPL,3,14,1,10,entropy,5,6,0,0.8823529411764706,0.7272727272727273,0.5166666666666667,0.5961538461538461
AAPL,3,14,1,10,entropy,5,7,0,0.9117647058823529,0.7272727272727273,0.4666666666666667,0.5192307692307693
AAPL,3,14,1,10,entropy,5,8,0,0.8627450980392157,0.6818181818181818,0.43333333333333335,0.5
AAPL,3,14,1,10,entropy,5,9,0,0.9411764705882353,0.7727272727272727,0.4166666666666667,0.4807692307692308
AAPL,3,14,1,10,entropy,5,10,0,0.9117647058823529,0.6363636363636364,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,100,gini,5,1,0,0.7156862745098039,0.5681818181818182,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,100,gini,5,2,0,0.8137254901960784,0.6590909090909091,0.5166666666666667,0.5769230769230769
AAPL,3,14,1,100,gini,5,3,0,0.8333333333333334,0.6818181818181818,0.43333333333333335,0.4807692307692308
AAPL,3,14,1,100,gini,5,4,0,0.9019607843137255,0.6590909090909091,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,100,gini,5,5,0,0.8823529411764706,0.6818181818181818,0.45,0.5192307692307693
AAPL,3,14,1,100,gini,5,6,0,0.9019607843137255,0.7045454545454546,0.48333333333333334,0.5576923076923077
AAPL,3,14,1,100,gini,5,7,0,0.8823529411764706,0.6590909090909091,0.48333333333333334,0.5769230769230769
AAPL,3,14,1,100,gini,5,8,0,0.8823529411764706,0.7045454545454546,0.5166666666666667,0.5961538461538461
AAPL,3,14,1,100,gini,5,9,0,0.8921568627450981,0.7045454545454546,0.5,0.5769230769230769
AAPL,3,14,1,100,gini,5,10,0,0.9117647058823529,0.7272727272727273,0.5,0.5961538461538461
AAPL,3,14,1,100,entropy,5,1,0,0.7352941176470589,0.6363636363636364,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,100,entropy,5,2,0,0.8235294117647058,0.6363636363636364,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,100,entropy,5,3,0,0.8333333333333334,0.6590909090909091,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,100,entropy,5,4,0,0.8725490196078431,0.7045454545454546,0.5166666666666667,0.5961538461538461
AAPL,3,14,1,100,entropy,5,5,0,0.9019607843137255,0.6590909090909091,0.5,0.5961538461538461
AAPL,3,14,1,100,entropy,5,6,0,0.9215686274509803,0.6590909090909091,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,100,entropy,5,7,0,0.9313725490196079,0.6818181818181818,0.48333333333333334,0.5384615384615384
AAPL,3,14,1,100,entropy,5,8,0,0.8823529411764706,0.6818181818181818,0.4666666666666667,0.5384615384615384
AAPL,3,14,1,100,entropy,5,9,0,0.8921568627450981,0.6590909090909091,0.48333333333333334,0.5384615384615384
AAPL,3,14,1,100,entropy,5,10,0,0.9313725490196079,0.7272727272727273,0.4666666666666667,0.5384615384615384
AAPL,7,14,1,5,gini,5,1,0,0.6764705882352942,0.6818181818181818,0.5714285714285714,0.6388888888888888
AAPL,7,14,1,5,gini,5,2,0,0.8235294117647058,0.8181818181818182,0.5714285714285714,0.6388888888888888
AAPL,7,14,1,5,gini,5,3,0,0.8529411764705882,0.8409090909090909,0.5714285714285714,0.6666666666666666
AAPL,7,14,1,5,gini,5,4,0,0.8823529411764706,0.75,0.375,0.5555555555555556
AAPL,7,14,1,5,gini,5,5,0,0.9019607843137255,0.7272727272727273,0.4642857142857143,0.5277777777777778
AAPL,7,14,1,5,gini,5,6,0,0.8921568627450981,0.8181818181818182,0.39285714285714285,0.4722222222222222
AAPL,7,14,1,5,gini,5,7,0,0.8725490196078431,0.75,0.44642857142857145,0.7222222222222222
AAPL,7,14,1,5,gini,5,8,0,0.9313725490196079,0.8409090909090909,0.5,0.5833333333333334
AAPL,7,14,1,5,gini,5,9,0,0.8529411764705882,0.7272727272727273,0.32142857142857145,0.4444444444444444
AAPL,7,14,1,5,gini,5,10,0,0.8627450980392157,0.7272727272727273,0.4642857142857143,0.6666666666666666
AAPL,7,14,1,5,entropy,5,1,0,0.6666666666666666,0.6136363636363636,0.6428571428571429,0.6944444444444444
AAPL,7,14,1,5,entropy,5,2,0,0.8137254901960784,0.7727272727272727,0.375,0.5833333333333334
AAPL,7,14,1,5,entropy,5,3,0,0.9019607843137255,0.7727272727272727,0.5,0.6944444444444444
AAPL,7,14,1,5,entropy,5,4,0,0.9019607843137255,0.8863636363636364,0.5178571428571429,0.6944444444444444
AAPL,7,14,1,5,entropy,5,5,0,0.9411764705882353,0.8181818181818182,0.5535714285714286,0.6666666666666666
AAPL,7,14,1,5,entropy,5,6,0,0.8921568627450981,0.7727272727272727,0.3392857142857143,0.4722222222222222
AAPL,7,14,1,5,entropy,5,7,0,0.9117647058823529,0.7954545454545454,0.35714285714285715,0.5
AAPL,7,14,1,5,entropy,5,8,0,0.9215686274509803,0.7727272727272727,0.4642857142857143,0.6111111111111112
AAPL,7,14,1,5,entropy,5,9,0,0.8823529411764706,0.7954545454545454,0.44642857142857145,0.6388888888888888
AAPL,7,14,1,5,entropy,5,10,0,0.9411764705882353,0.7954545454545454,0.4107142857142857,0.4444444444444444
AAPL,7,14,1,10,gini,5,1,0,0.7450980392156863,0.7045454545454546,0.5,0.75
AAPL,7,14,1,10,gini,5,2,0,0.8431372549019608,0.7727272727272727,0.3392857142857143,0.5
AAPL,7,14,1,10,gini,5,3,0,0.9019607843137255,0.8181818181818182,0.42857142857142855,0.6111111111111112
AAPL,7,14,1,10,gini,5,4,0,0.9117647058823529,0.7954545454545454,0.35714285714285715,0.6111111111111112
AAPL,7,14,1,10,gini,5,5,0,0.9509803921568627,0.75,0.3392857142857143,0.5555555555555556
AAPL,7,14,1,10,gini,5,6,0,0.9509803921568627,0.8181818181818182,0.42857142857142855,0.6111111111111112
AAPL,7,14,1,10,gini,5,7,0,0.9313725490196079,0.8636363636363636,0.32142857142857145,0.5277777777777778
AAPL,7,14,1,10,gini,5,8,0,0.9509803921568627,0.8636363636363636,0.48214285714285715,0.6666666666666666
AAPL,7,14,1,10,gini,5,9,0,0.9411764705882353,0.8181818181818182,0.4107142857142857,0.5555555555555556
AAPL,7,14,1,10,gini,5,10,0,0.9215686274509803,0.8409090909090909,0.375,0.5
AAPL,7,14,1,10,entropy,5,1,0,0.8137254901960784,0.7727272727272727,0.30357142857142855,0.4166666666666667
AAPL,7,14,1,10,entropy,5,2,0,0.9019607843137255,0.8409090909090909,0.48214285714285715,0.75
AAPL,7,14,1,10,entropy,5,3,0,0.9215686274509803,0.8181818181818182,0.30357142857142855,0.4722222222222222
AAPL,7,14,1,10,entropy,5,4,0,0.9509803921568627,0.8409090909090909,0.375,0.5
AAPL,7,14,1,10,entropy,5,5,0,0.9411764705882353,0.9090909090909091,0.35714285714285715,0.3611111111111111
AAPL,7,14,1,10,entropy,5,6,0,0.9509803921568627,0.8409090909090909,0.4107142857142857,0.6388888888888888
AAPL,7,14,1,10,entropy,5,7,0,0.9117647058823529,0.7954545454545454,0.39285714285714285,0.4444444444444444
AAPL,7,14,1,10,entropy,5,8,0,0.9117647058823529,0.75,0.30357142857142855,0.4444444444444444
AAPL,7,14,1,10,entropy,5,9,0,0.9509803921568627,0.8409090909090909,0.2857142857142857,0.4444444444444444
AAPL,7,14,1,10,entropy,5,10,0,0.9215686274509803,0.8409090909090909,0.375,0.3888888888888889
AAPL,7,14,1,100,gini,5,1,0,0.7941176470588235,0.7272727272727273,0.5178571428571429,0.7777777777777778
AAPL,7,14,1,100,gini,5,2,0,0.8725490196078431,0.8181818181818182,0.35714285714285715,0.5555555555555556
AAPL,7,14,1,100,gini,5,3,0,0.9313725490196079,0.7727272727272727,0.35714285714285715,0.5833333333333334
AAPL,7,14,1,100,gini,5,4,0,0.9509803921568627,0.8181818181818182,0.39285714285714285,0.5833333333333334
AAPL,7,14,1,100,gini,5,5,0,0.9411764705882353,0.7954545454545454,0.39285714285714285,0.5833333333333334
AAPL,7,14,1,100,gini,5,6,0,0.9509803921568627,0.8409090909090909,0.35714285714285715,0.5555555555555556
AAPL,7,14,1,100,gini,5,7,0,0.9705882352941176,0.8636363636363636,0.35714285714285715,0.5833333333333334
AAPL,7,14,1,100,gini,5,8,0,0.9411764705882353,0.8409090909090909,0.4107142857142857,0.6388888888888888
AAPL,7,14,1,100,gini,5,9,0,0.9803921568627451,0.8636363636363636,0.375,0.5555555555555556
AAPL,7,14,1,100,gini,5,10,0,0.9705882352941176,0.8636363636363636,0.375,0.5555555555555556
AAPL,7,14,1,100,entropy,5,1,0,0.7450980392156863,0.7045454545454546,0.44642857142857145,0.6111111111111112
AAPL,7,14,1,100,entropy,5,2,0,0.8921568627450981,0.8181818181818182,0.42857142857142855,0.5555555555555556
AAPL,7,14,1,100,entropy,5,3,0,0.9117647058823529,0.8181818181818182,0.32142857142857145,0.5
AAPL,7,14,1,100,entropy,5,4,0,0.9509803921568627,0.8181818181818182,0.4107142857142857,0.6944444444444444
AAPL,7,14,1,100,entropy,5,5,0,0.9607843137254902,0.8409090909090909,0.4107142857142857,0.6111111111111112
AAPL,7,14,1,100,entropy,5,6,0,0.9705882352941176,0.8409090909090909,0.3392857142857143,0.5277777777777778
AAPL,7,14,1,100,entropy,5,7,0,0.9607843137254902,0.8409090909090909,0.3392857142857143,0.5833333333333334
AAPL,7,14,1,100,entropy,5,8,0,0.9705882352941176,0.8863636363636364,0.30357142857142855,0.4444444444444444
AAPL,7,14,1,100,entropy,5,9,0,0.9607843137254902,0.8863636363636364,0.3392857142857143,0.5277777777777778
AAPL,7,14,1,100,entropy,5,10,0,0.9803921568627451,0.9090909090909091,0.35714285714285715,0.5555555555555556
AAPL,14,14,1,5,gini,5,1,0,0.7254901960784313,0.7045454545454546,0.4489795918367347,0.6428571428571429
AAPL,14,14,1,5,gini,5,2,0,0.8235294117647058,0.7045454545454546,0.4897959183673469,0.6785714285714286
AAPL,14,14,1,5,gini,5,3,0,0.8921568627450981,0.8181818181818182,0.30612244897959184,0.4642857142857143
AAPL,14,14,1,5,gini,5,4,0,0.9509803921568627,0.7954545454545454,0.40816326530612246,0.5357142857142857
AAPL,14,14,1,5,gini,5,5,0,0.9509803921568627,0.8181818181818182,0.3469387755102041,0.6071428571428571
AAPL,14,14,1,5,gini,5,6,0,0.9411764705882353,0.8863636363636364,0.4897959183673469,0.7142857142857143
AAPL,14,14,1,5,gini,5,7,0,0.9313725490196079,0.8863636363636364,0.40816326530612246,0.6428571428571429
AAPL,14,14,1,5,gini,5,8,0,0.9411764705882353,0.8636363636363636,0.4489795918367347,0.7142857142857143
AAPL,14,14,1,5,gini,5,9,0,0.9509803921568627,0.8863636363636364,0.3877551020408163,0.5
AAPL,14,14,1,5,gini,5,10,0,0.9117647058823529,0.9090909090909091,0.46938775510204084,0.75
AAPL,14,14,1,5,entropy,5,1,0,0.803921568627451,0.75,0.4897959183673469,0.7857142857142857
AAPL,14,14,1,5,entropy,5,2,0,0.8823529411764706,0.75,0.2857142857142857,0.5
AAPL,14,14,1,5,entropy,5,3,0,0.9117647058823529,0.7954545454545454,0.22448979591836735,0.32142857142857145
AAPL,14,14,1,5,entropy,5,4,0,0.9509803921568627,0.8409090909090909,0.32653061224489793,0.42857142857142855
AAPL,14,14,1,5,entropy,5,5,0,0.9509803921568627,0.7954545454545454,0.5102040816326531,0.7142857142857143
AAPL,14,14,1,5,entropy,5,6,0,0.9313725490196079,0.7954545454545454,0.40816326530612246,0.6428571428571429
AAPL,14,14,1,5,entropy,5,7,0,0.9411764705882353,0.8636363636363636,0.32653061224489793,0.4642857142857143
AAPL,14,14,1,5,entropy,5,8,0,0.9117647058823529,0.7727272727272727,0.5714285714285714,0.8214285714285714
AAPL,14,14,1,5,entropy,5,9,0,0.9411764705882353,0.7954545454545454,0.3469387755102041,0.5357142857142857
AAPL,14,14,1,5,entropy,5,10,0,0.9509803921568627,0.7727272727272727,0.40816326530612246,0.5357142857142857
AAPL,14,14,1,10,gini,5,1,0,0.803921568627451,0.7727272727272727,0.42857142857142855,0.6785714285714286
AAPL,14,14,1,10,gini,5,2,0,0.9117647058823529,0.7727272727272727,0.3877551020408163,0.5
AAPL,14,14,1,10,gini,5,3,0,0.9411764705882353,0.8409090909090909,0.32653061224489793,0.4642857142857143
AAPL,14,14,1,10,gini,5,4,0,0.9313725490196079,0.8409090909090909,0.4897959183673469,0.75
