symbol,combination,output_size,window_size,data_mode,drop_out,val_score,test_score,balance_score
GOOGL,svm2_xgboost0,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,svm2_xgboost0,3,14,2,0.2,0.25,0.3617021276595745,0.5
GOOGL,svm2_lstm0,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,svm2_news2,3,14,2,0.2,0.6,0.3617021276595745,0.5
GOOGL,random_forest1_xgboost0,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,random_forest1_xgboost0,3,14,2,0.5,0.575,0.3617021276595745,0.5
GOOGL,random_forest1_lstm0,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,xgboost0_lstm0,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,xgboost0_news2,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,lstm0_news2,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,lstm0_news2,3,14,2,0.5,0.6,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_xgboost0,3,14,2,0.2,0.6,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_lstm0,3,14,2,0.2,0.65,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_lstm0,3,14,2,0.5,0.6,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_news2,3,14,2,0.0,0.475,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_news2,3,14,2,0.5,0.65,0.3617021276595745,0.5
GOOGL,svm2_xgboost0_lstm0,3,14,2,0.0,0.5,0.3617021276595745,0.5
GOOGL,svm2_lstm0_news2,3,14,2,0.2,0.6,0.3617021276595745,0.5
GOOGL,svm2_lstm0_news2,3,14,2,0.5,0.525,0.3617021276595745,0.5
GOOGL,random_forest1_lstm0_news2,3,14,2,0.2,0.6,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_xgboost0_lstm0,3,14,2,0.5,0.225,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_lstm0_news2,3,14,2,0.0,0.6,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_lstm0_news2,3,14,2,0.2,0.6,0.3617021276595745,0.5
GOOGL,svm2_xgboost0_lstm0_news2,3,14,2,0.5,0.6,0.3617021276595745,0.5
GOOGL,random_forest1_xgboost0_lstm0_news2,3,14,2,0.0,0.575,0.3617021276595745,0.5
GOOGL,random_forest1_xgboost0_lstm0_news2,3,14,2,0.2,0.6,0.3617021276595745,0.5
GOOGL,svm2_random_forest1_xgboost0_lstm0_news2,3,14,2,0.0,0.55,0.3617021276595745,0.5
GOOGL,xgboost0_lstm0,3,14,2,0.2,0.55,0.3829787234042553,0.5294117647058824
GOOGL,xgboost0_lstm0,3,14,2,0.5,0.55,0.3829787234042553,0.5294117647058824
GOOGL,random_forest1_xgboost0_news2,3,14,2,0.5,0.55,0.3829787234042553,0.5294117647058824
GOOGL,svm2_xgboost0_lstm0_news2,3,14,2,0.0,0.3,0.3829787234042553,0.5294117647058824
GOOGL,svm2_xgboost0_lstm0_news2,3,14,2,0.2,0.55,0.3829787234042553,0.5294117647058824
GOOGL,random_forest1_news2,3,14,2,0.0,0.7,0.40425531914893614,0.5882352941176471
GOOGL,random_forest1_xgboost0_lstm0,3,14,2,0.5,0.75,0.425531914893617,0.6176470588235294
GOOGL,svm2_random_forest1,3,14,2,0.5,0.725,0.44680851063829785,0.6470588235294118
GOOGL,random_forest1_news2,3,14,2,0.5,0.725,0.44680851063829785,0.6470588235294118
GOOGL,svm2_random_forest1_xgboost0,3,14,2,0.5,0.775,0.44680851063829785,0.6470588235294118
GOOGL,svm2_random_forest1_lstm0,3,14,2,0.0,0.675,0.44680851063829785,0.6470588235294118
GOOGL,random_forest1_xgboost0_news2,3,14,2,0.0,0.7,0.44680851063829785,0.6470588235294118
GOOGL,random_forest1_xgboost0_lstm0_news2,3,14,2,0.5,0.55,0.44680851063829785,0.47058823529411764
GOOGL,svm2_random_forest1,3,14,2,0.2,0.275,0.5531914893617021,0.35294117647058826
GOOGL,random_forest1_news2,3,14,2,0.2,0.275,0.5531914893617021,0.35294117647058826
GOOGL,random_forest1_lstm0_news2,3,14,2,0.5,0.325,0.5531914893617021,0.35294117647058826
GOOGL,svm2_random_forest1_xgboost0_news2,3,14,2,0.2,0.425,0.574468085106383,0.4117647058823529
GOOGL,random_forest1_xgboost0,3,14,2,0.2,0.45,0.6170212765957447,0.47058823529411764
GOOGL,xgboost0_lstm0_news2,3,14,2,0.5,0.45,0.6170212765957447,0.47058823529411764
