symbol,combination,output_size,window_size,data_mode,drop_out,val_score,test_score,balance_score
AMZN,svm2_lstm2_news2,3,7,2,0.5,0.47619047619047616,0.5185185185185185,0.5
AMZN,random_forest1_xgboost2_lstm2,3,7,2,0.5,0.47619047619047616,0.5185185185185185,0.5
AMZN,random_forest1_xgboost2_news2,3,7,2,0.0,0.4523809523809524,0.5185185185185185,0.5192307692307693
AMZN,random_forest1_xgboost2_news2,3,7,2,0.5,0.7619047619047619,0.5185185185185185,0.5384615384615384
AMZN,xgboost2_lstm2_news2,3,7,2,0.5,0.47619047619047616,0.5185185185185185,0.5
AMZN,svm2_random_forest1_xgboost2_lstm2,3,7,2,0.5,0.7619047619047619,0.5185185185185185,0.5384615384615384
AMZN,svm2_xgboost2_lstm2_news2,3,7,2,0.5,0.47619047619047616,0.5185185185185185,0.5
AMZN,random_forest1_xgboost2_lstm2_news2,3,7,2,0.5,0.47619047619047616,0.5185185185185185,0.5
AMZN,svm2_random_forest1_xgboost2_lstm2_news2,3,7,2,0.0,0.47619047619047616,0.5185185185185185,0.5
AMZN,svm2_lstm2,3,7,2,0.0,0.5,0.5370370370370371,0.5192307692307693
AMZN,svm2_xgboost2_news2,3,7,2,0.0,0.5952380952380952,0.5370370370370371,0.5
AMZN,random_forest1_lstm2_news2,3,7,2,0.0,0.30952380952380953,0.5370370370370371,0.5192307692307693
AMZN,svm2_lstm2,3,7,2,0.2,0.8333333333333334,0.5555555555555556,0.5384615384615384
AMZN,svm2_random_forest1_lstm2,3,7,2,0.2,0.38095238095238093,0.5555555555555556,0.5384615384615384
AMZN,svm2_xgboost2_lstm2,3,7,2,0.2,0.4523809523809524,0.5555555555555556,0.5576923076923077
AMZN,svm2_random_forest1_xgboost2_news2,3,7,2,0.2,0.8571428571428571,0.5555555555555556,0.5384615384615384
AMZN,svm2_random_forest1_lstm2_news2,3,7,2,0.0,0.8333333333333334,0.5555555555555556,0.5384615384615384
AMZN,svm2_xgboost2,3,7,2,0.2,0.7619047619047619,0.6111111111111112,0.6346153846153846
AMZN,svm2_xgboost2,3,7,2,0.5,0.7619047619047619,0.6111111111111112,0.6346153846153846
AMZN,xgboost2_lstm2,3,7,2,0.0,0.7619047619047619,0.6111111111111112,0.6346153846153846
AMZN,xgboost2_news2,3,7,2,0.5,0.7619047619047619,0.6111111111111112,0.6346153846153846
AMZN,svm2_random_forest1_xgboost2_lstm2,3,7,2,0.0,0.4523809523809524,0.6111111111111112,0.6346153846153846
AMZN,svm2_random_forest1_xgboost2_lstm2_news2,3,7,2,0.5,0.7619047619047619,0.6111111111111112,0.6346153846153846
AMZN,svm2_xgboost2_lstm2,3,7,2,0.5,0.7619047619047619,0.6296296296296297,0.5961538461538461
AMZN,svm1_xgboost1_news2,7,14,2,0.5,0.10526315789473684,0.27906976744186046,0.42857142857142855
AMZN,svm1_random_forest1_xgboost1_news2,7,14,2,0.5,0.42105263157894735,0.27906976744186046,0.42857142857142855
AMZN,random_forest1_xgboost1_news2,7,14,2,0.2,0.42105263157894735,0.3023255813953488,0.4642857142857143
AMZN,svm1_random_forest1_lstm1_news2,7,14,2,0.0,0.4473684210526316,0.3023255813953488,0.4642857142857143
AMZN,svm1_random_forest1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_xgboost1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_xgboost1,7,14,2,0.2,0.3684210526315789,0.32558139534883723,0.5
AMZN,svm1_xgboost1,7,14,2,0.5,0.3684210526315789,0.32558139534883723,0.5
AMZN,svm1_lstm1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,random_forest1_lstm1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,random_forest1_lstm1,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,random_forest1_news2,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,xgboost1_lstm1,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,xgboost1_lstm1,7,14,2,0.5,0.4473684210526316,0.32558139534883723,0.5
AMZN,xgboost1_news2,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,lstm1_news2,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_xgboost1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_lstm1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_lstm1,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_lstm1,7,14,2,0.5,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_news2,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_xgboost1_news2,7,14,2,0.2,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_lstm1_news2,7,14,2,0.5,0.4473684210526316,0.32558139534883723,0.5
AMZN,random_forest1_lstm1_news2,7,14,2,0.5,0.4473684210526316,0.32558139534883723,0.5
AMZN,xgboost1_lstm1_news2,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_xgboost1_lstm1,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_xgboost1_lstm1,7,14,2,0.5,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_xgboost1_lstm1_news2,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_xgboost1_lstm1_news2,7,14,2,0.5,0.4473684210526316,0.32558139534883723,0.5
AMZN,random_forest1_xgboost1_lstm1_news2,7,14,2,0.0,0.4473684210526316,0.32558139534883723,0.5
AMZN,svm1_random_forest1_xgboost1_lstm1_news2,7,14,2,0.5,0.47368421052631576,0.32558139534883723,0.5
AMZN,svm1_random_forest1,7,14,2,0.5,0.18421052631578946,0.3488372093023256,0.39285714285714285
AMZN,random_forest1_lstm1,7,14,2,0.5,0.18421052631578946,0.3488372093023256,0.39285714285714285
AMZN,random_forest1_news2,7,14,2,0.5,0.18421052631578946,0.3488372093023256,0.39285714285714285
AMZN,random_forest1_xgboost1_lstm1,7,14,2,0.2,0.18421052631578946,0.3488372093023256,0.39285714285714285
AMZN,random_forest1_xgboost1_news2,7,14,2,0.0,0.7105263157894737,0.37209302325581395,0.5357142857142857
AMZN,svm1_xgboost1_lstm1_news2,7,14,2,0.2,0.7105263157894737,0.37209302325581395,0.5357142857142857
AMZN,random_forest1_xgboost1_lstm1_news2,7,14,2,0.2,0.7105263157894737,0.37209302325581395,0.5357142857142857
AMZN,xgboost1_lstm1,7,14,2,0.0,0.39473684210526316,0.4186046511627907,0.42857142857142855
AMZN,xgboost1_news2,7,14,2,0.0,0.7105263157894737,0.4186046511627907,0.6071428571428571
AMZN,random_forest1_xgboost1,7,14,2,0.0,0.5263157894736842,0.5581395348837209,0.5
AMZN,svm1_random_forest1_xgboost1_lstm1_news2,7,14,2,0.2,0.5263157894736842,0.5813953488372093,0.5357142857142857
AMZN,random_forest1_xgboost1_lstm1,7,14,2,0.5,0.7631578947368421,0.6046511627906976,0.5357142857142857
AMZN,xgboost1_lstm1_news2,7,14,2,0.2,0.2894736842105263,0.6046511627906976,0.5
AMZN,random_forest1_xgboost1,7,14,2,0.2,0.2894736842105263,0.627906976744186,0.4642857142857143
AMZN,xgboost1_news2,7,14,2,0.5,0.2894736842105263,0.627906976744186,0.4642857142857143
AMZN,svm1_random_forest1_xgboost1,7,14,2,0.5,0.42105263157894735,0.627906976744186,0.5714285714285714
AMZN,svm1_random_forest1_news2,7,14,2,0.5,0.42105263157894735,0.627906976744186,0.5714285714285714
AMZN,svm1_xgboost1_news2,7,14,2,0.0,0.7105263157894737,0.6511627906976745,0.5
