,close,open,high,low,adjusted close,volume,WILLR_3,SMI_2_3_5,SMIs_2_3_5,SMIo_2_3_5,STOCHRSIk_3_6_3_3,STOCHRSId_3_6_3_3,CCI_3_0.015,MACD_3_26_9,MACDh_3_26_9,MACDs_3_26_9,DMP_3,DMN_3,CFO_3,CMO_3,ER_3,MOM_3,ROC_3,STC_3_3_6_0.5,STCmacd_3_3_6_0.5,STCstoch_3_3_6_0.5,SLOPE_3,BULLP_3,BEARP_3,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,SMA_3,EMA_3,VWAP_D,HMA_3,CMF_20
1999-11-01,92.37,93.25,94.19,92.12,28.8112156420539,26630600.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,92.89333333333333,,
1999-11-02,92.56,92.75,94.5,91.94,28.8704787250028,23174500.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,93.0,,
1999-11-03,92.0,92.94,93.5,91.5,28.695808585785,22258500.0,-83.33333333333334,-0.4933333333333394,,,,,-100.0,,,,,,-0.13586956521743765,,,,,0.0,,0.0,,1.1899999999999977,-0.8100000000000023,91.8449551992908,92.31,92.77504480070921,1.0075718789063115,0.16669877877653674,92.31,92.31,92.33333333333333,91.75166666666667,
1999-11-04,91.75,92.31,92.75,90.31,28.6178308450628,27119700.0,-65.63245823389026,-0.6200000000000045,,,,,-99.999999999999,,,,0.06526315789473733,0.7026315789473665,0.05631244323349685,-76.1381475667193,0.6200000000000045,-0.6200000000000045,-0.671213597488367,0.0,,0.0,-0.2066666666666682,0.7199999999999989,-1.7199999999999989,91.4260183729526,92.10333333333334,92.78064829371408,1.470771872999329,0.2391661531182491,92.10333333333334,92.03,91.60333333333334,91.53166666666668,
1999-11-05,91.56,91.81,92.87,90.5,28.5585677621138,35083700.0,-60.81504702194355,-0.7347956131605209,-0.6160429821646216,-0.11875263099589928,,,-45.77464788732776,,,,0.08800000000000217,0.41076923076922967,0.010921799912631189,-82.98824846110814,1.0,-1.0,-1.08038029386344,0.0,,0.0,-0.3333333333333333,1.0750000000000028,-1.2950000000000017,91.40962981995361,91.77,92.13037018004638,0.7853768770761428,0.20863293964422663,91.77,91.795,91.64333333333333,91.42333333333333,
1999-11-08,89.94,84.81,90.75,84.37,28.0532720022337,121909600.0,-34.470588235294194,-0.9435364041604762,-0.7252074561632398,-0.21832894799723646,,,-100.00000000000065,,,,0.05421800947867433,2.6063033175355423,-0.2649914757987082,-96.35840919980836,1.0,-2.0600000000000023,-2.239130434782611,0.0,-0.8291666666666657,0.0,-0.6866666666666674,-0.11750000000000682,-6.497500000000002,89.45899073126661,91.08333333333333,92.70767593540005,3.5667175159744966,0.14806275108507888,91.08333333333333,90.8675,88.35333333333334,89.09833333333331,
1999-11-09,88.87,89.75,89.87,86.44,27.7195272719425,54884900.0,-47.05882352941176,-0.9764117652060785,-0.8089422258441861,-0.16746953936189246,,,-49.0825688073393,,,,0.03440601503759484,1.6539248120300738,0.10314691872021418,-97.95262067920464,1.0,-2.8799999999999955,-3.1389645776566706,0.0,-1.020297619047625,0.0,-0.9599999999999985,0.0012499999999988631,-3.428750000000008,87.91170748593308,90.12333333333333,92.33495918073359,4.907998329844856,0.21664887738434355,90.12333333333333,89.86875,88.39333333333335,88.06500000000001,
1999-11-10,87.12,88.12,89.12,86.44,27.1736830868868,34692700.0,-56.8965517241379,-0.9909078548081597,-0.869597435498844,-0.12131041930931563,,,-100.00000000000001,,,,0.02222438076736336,1.068343856240893,-0.130088766452415,-99.01283076460967,1.0,-4.439999999999998,-4.849279161205764,0.0,-1.317801870748312,0.0,-1.4799999999999993,0.6256249999999994,-2.0543750000000074,86.31860634816809,88.64333333333333,90.96806031849857,5.245125375471535,0.17236296067147697,88.64333333333333,88.494375,87.56,86.06666666666668,
1999-11-11,89.62,88.25,90.44,88.25,27.9534604941093,34637300.0,-20.49999999999983,-0.015589482225002204,-0.5849281177408969,0.5693386355158947,,,100.00000000000148,,,,0.4723806502775554,0.6977700237906419,0.7903741724317911,5.6655686733264785,0.06015037593984842,-0.3199999999999932,-0.35579275072269645,0.0,-0.7000816933916525,0.0,-0.1066666666666644,1.3828125,-0.8071874999999977,86.4416991516706,88.53666666666668,90.63163418166275,4.732429159284826,0.7585561173571134,88.53666666666668,89.0571875,89.43666666666667,90.57833333333333,
1999-11-12,89.19,89.75,90.0,87.06,27.819338780067,24707100.0,-31.25,0.02662428664877785,-0.38107731627767205,0.4077016029264499,,,16.413043478260366,,,,0.3107151426633965,0.8662286787335027,-0.547520275068282,-6.9603700360897784,0.06837606837606681,0.3199999999999932,0.3600765162596975,0.0,-0.4715985309940436,0.0,0.1066666666666644,0.8764062500000023,-2.0635937499999955,86.46059295583639,88.64333333333333,90.82607371083027,4.924770527951584,0.6252248486129067,88.64333333333333,89.12359375,88.75,89.39166666666665,
